ancestry_target,bucket,trait,median_delta,estimate,p.value,n_pairs,flag_not_pooled,estimate_logit_as_submitted,p_value_logit_as_submitted,p.adj,p_adj_logit_as_submitted,sig
South Asian,Train: European-only,MCV seropositivity for Merkel Cell Polyomavirus,0.06626990522880738,NA,NA,1,TRUE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,Major Depressive Disorder status,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,Major dietary changes in the last 5 years becuase of illness,0.021110641728909307,NA,NA,1,TRUE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,Malabsorption/coeliac disease,-0.011549859438399812,NA,NA,1,TRUE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,Male estrogen receptor positive breast cancer in BRCA1 carriers,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,Male estrogen receptor positive breast cancer in BRCA2 carriers,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,Male genital tract cancer,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,Malignant melanoma,0.20414023498427736,NA,NA,1,TRUE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,"Malignant neoplasm of kidney, except pelvis",NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,Malignant neoplasm of ovary,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,"Malignant neoplasm of rectum, rectosigmoid junction, and anus",NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,Malignant neoplasm of testis,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,Malignant neoplasm of uterus,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,Melanoma,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,"Melanomas of skin, dx or hx",NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,Metastatic prostate cancer,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,Microalbumin > 40 mg/L,-0.0073877292257159555,NA,NA,1,TRUE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,Migraine,0.06633513223320786,NA,NA,1,TRUE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,Mild early age-related macular degeneration (3CACSS),NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,Milk type: Skimmed,-0.009238083470779923,NA,NA,1,TRUE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,Moderate early age-related macular degeneration (3CACSS),NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,Moderate hyperopia,-0.07070209457303167,NA,NA,1,TRUE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,Moderate myopia,-0.06346879942767147,NA,NA,1,TRUE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,Mouth ulcers,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,Multiple Sclerosis,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,Multiple myeloma,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,Multiple sclerosis,0.28875403233000463,NA,NA,1,TRUE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,Nasal polyps,-0.011398358558995847,NA,NA,1,TRUE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,Never Smoker,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,Never eat sugar,0.020029190756736037,NA,NA,1,TRUE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,Never eat wheat,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,Nicotine metabolism (slow vs normal) in treatment seeking smokers,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,Nodular lymphoma,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,Non-Hodgkins lymphoma,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,Non-melanoma skin cancer,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,Non-monogenic idiopathic nephrotic syndrome,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,Nonalcoholic fatty liver disease,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,Nonalcoholic fatty liver disease severity (NAFLD activity score above 5),NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,Obesity in individuals aged 12-15.9,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,Obesity in individuals aged 16-17.9,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,Obesity in individuals aged 18-23.9,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,Obesity in individuals aged 24-29.9,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,Obesity in individuals aged 30-69.9,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,Obstructive CAD,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,Oestradiol > 212 pmol/L,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,Often felt loved as a child,0.013452492482056044,NA,NA,1,TRUE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,Oligoarthritis Juvenile Idiophatic Arthritis,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,Osteoarthritis,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,Osteoporosis,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,Other non-epithelial cancer of skin,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,Ovarian cancer,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,Overweight in individuals aged 12-15.9,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,Overweight in individuals aged 14-29.9,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,Overweight in individuals aged 16-17.9,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,Overweight in individuals aged 18-23.9,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,Overweight in individuals aged 30-69.9,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,PE +/- DVT,0.038256208817444404,NA,NA,1,TRUE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,Pancreatic cancer,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,Paracetamol use self-reported,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,Paradoxical eczema in biologic-treated  psoriasis,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,Past tobacco smoking (Smoked at least once),NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,Past tobacco smoking (Smoked occasionally),0.10727061475685917,NA,NA,1,TRUE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,Peripheral arterial disease,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,Polymyalgia rheumatica,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,Prevalent VTE,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,Prevalent cutaneous melanoma,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,Prevalent invasive breast cancer,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,Previous Smoker,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,Primary open-angle glaucoma (POAG),NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,Probabable REM sleep behavior disorder,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,Probabable REM sleep behavior disorder (with Parkinson disease),NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,Prolapsed disc/slipped disc,0.06721952390522712,NA,NA,1,TRUE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,Prostate cancer,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,Prostate cancer (FH),NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,Prostate cancer (clinical cases),NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,Prostate cancer (screening trial detected),NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,Prostate cancer in BRCA1 carriers,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,Prostate cancer in BRCA2 carriers,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,Prostate cancer metastasis or death,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,Psoriasis,-0.009069076465213599,NA,NA,1,TRUE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,Psoriatic arthropathy,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,Pulmonary fibrosis,0.035922094229428714,NA,NA,1,TRUE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,Radiographic osteoarthritis,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,Retinal detachment,0.09308970587229803,NA,NA,1,TRUE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,Rheumatoid arthritis,0.03335801406570382,NA,NA,1,TRUE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,Rheumatoid factor > 16 IU/mL,-0.005080069910585738,NA,NA,1,TRUE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,Risk of mitral valve prolapse,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,Risk taking,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,Sarcoidosis,0.004891330283128381,NA,NA,1,TRUE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,Sensitivity / hurt feelings,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,Severe early age-related macular degeneration (3CACSS),NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,Severe insulin deficiency,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,Short stature in adulthood,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,Short stature in adulthood (females),NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,Short stature in adulthood (males),NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,Sjogren's syndrome/sicca syndrome,0.05687512316134047,NA,NA,1,TRUE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,Skin cancer,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,Sleep Apnea,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,Smoking Status,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,Snoring,-0.022344520786450772,NA,NA,1,TRUE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,Squamous cell carcinoma,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,Started insulin within one year diagnosis of diabetes,-0.12688694137034462,NA,NA,1,TRUE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,Stroke,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,Suffer from 'nerves',0.025856700813031153,NA,NA,1,TRUE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,Systemic lupus erythematosus diagnosis in patient with arthritis,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,Systemic sclerosis,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,TTE PE,0.026882239803605046,NA,NA,1,TRUE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,TTE acute appendicitis,0.15701328879753684,NA,NA,1,TRUE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,TTE acute myocardial infarction,0.006388839925895229,NA,NA,1,TRUE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,TTE alzheimer's disease,0.046652480513669214,NA,NA,1,TRUE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,TTE angina pectoris,0.003585801316725701,NA,NA,1,TRUE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,TTE ankylosing spondylitis,-0.012234866439423286,NA,NA,1,TRUE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,TTE asthma,-0.017445346391924632,NA,NA,1,TRUE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,TTE atrial fibrillation and flutter,-0.026752237116023814,NA,NA,1,TRUE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,TTE calculus of kidney and ureter,0.0014695568119691416,NA,NA,1,TRUE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,TTE cholecystitis,0.03472836651630795,NA,NA,1,TRUE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,TTE cholelithiasis,0.01263585087825525,NA,NA,1,TRUE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,TTE chronic ischaemic heart disease,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,TTE chronic renal failure,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,TTE coxarthrosis [arthrosis of hip],NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,TTE crohn's disease [regional enteritis],0.12968883616362892,NA,NA,1,TRUE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,TTE dementia in alzheimer's disease,0.06846315280439552,NA,NA,1,TRUE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,TTE diaphragmatic hernia,0.03271977976115492,NA,NA,1,TRUE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,TTE disorders of lipoprotein metabolism and other lipidaemias,-0.019398601419863604,NA,NA,1,TRUE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,TTE disorders of mineral metabolism,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,TTE disorders of porphyrin and bilirubin metabolism,-0.04999257087053155,NA,NA,1,TRUE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,TTE diverticular disease of intestine,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,TTE duodenal ulcer,0.01193199030536185,NA,NA,1,TRUE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,TTE essential (primary hypertension),NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,TTE fibroblastic disorders,0.0050598218859481126,NA,NA,1,TRUE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,TTE follicular cysts of skin and subcutaneous tissue,0.027708487965035444,NA,NA,1,TRUE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,TTE glaucoma,0.02445572123900852,NA,NA,1,TRUE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,TTE gonarthrosis [arthrosis of knee],0.0790537242349556,NA,NA,1,TRUE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,TTE gout,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,TTE hyperplasia of prostate,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,TTE inguinal hernia,-0.006170940163248262,NA,NA,1,TRUE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,TTE insulin-dependent diabetes mellitus,0.006716562335672305,NA,NA,1,TRUE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,TTE internal derangement of knee,0.009976593303567594,NA,NA,1,TRUE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,TTE intestinal malabsorption,-0.04412814049035607,NA,NA,1,TRUE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,TTE iridocyclitis,0.00930543507300563,NA,NA,1,TRUE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,TTE migraine,0.0663429258712327,NA,NA,1,TRUE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,TTE multiple sclerosis,0.29619451456793466,NA,NA,1,TRUE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,TTE nasal polyp,0.017195163179012818,NA,NA,1,TRUE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,TTE non-insulin-dependent diabetes mellitus,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,TTE nonrheumatic aortic valve disorders,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,TTE obesity,0.01790575546637274,NA,NA,1,TRUE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,TTE osteoporosis without pathological fracture,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,TTE other cataract,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,TTE other chronic obstructive pulmonary disease,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,TTE other coagulation defects,0.015753048959656013,NA,NA,1,TRUE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,TTE other dermatitis,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,TTE other diseases of intestine,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,TTE other diseases of liver,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,TTE other disorders of cornea,0.013212588577386275,NA,NA,1,TRUE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,TTE other disorders of pancreatic internal secretion,0.09890986814269098,NA,NA,1,TRUE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,TTE other hypothyroidism,-0.025870848426720383,NA,NA,1,TRUE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,TTE other interstitial pulmonary diseases,0.009192354971302441,NA,NA,1,TRUE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,TTE other intervertebral disk disorders,0.050938540020569745,NA,NA,1,TRUE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,TTE other metabolic disorders,0.014401197681823463,NA,NA,1,TRUE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,TTE other non-toxic goitre,0.056710283432079844,NA,NA,1,TRUE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,TTE other retinal disorders,0.06128479450367119,NA,NA,1,TRUE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,TTE other rheumatoid arthritis,0.031975148874994974,NA,NA,1,TRUE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,TTE other systemic involvement of connective tissue,0.015974741217146926,NA,NA,1,TRUE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,TTE otosclerosis,0.0557426140725904,NA,NA,1,TRUE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,TTE phlebitis and thrombophlebitis,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,TTE psoriasis,-0.03840246791076307,NA,NA,1,TRUE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,TTE psoriatic and enteropathic arthropathies,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,TTE reactive arthropathies,0.2393805076919543,NA,NA,1,TRUE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,TTE retinal detachments and breaks,0.07709612574239144,NA,NA,1,TRUE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,TTE retinal disorders in diseases classified elsewhere,0.052206689821704955,NA,NA,1,TRUE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,TTE sarcoidosis,0.012534603674437261,NA,NA,1,TRUE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,TTE seborrhoeic keratosis,0.02267592717503597,NA,NA,1,TRUE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,TTE seropositive rheumatoid arthritis,0.025726294411212214,NA,NA,1,TRUE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,TTE skin changes due to chronic exposure to nonionising radiation,0.011410829986361337,NA,NA,1,TRUE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,TTE thyrotoxicosis [hyperthyroidism],-0.01863292877425704,NA,NA,1,TRUE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,TTE ulcerative colitis,0.016285948702986275,NA,NA,1,TRUE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,TTE unspecified acute lower respiratory infection,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,TTE unspecified dementia,0.07638076929616244,NA,NA,1,TRUE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,TTE unspecified diabetes mellitus,-0.006074050026324884,NA,NA,1,TRUE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,TTE varicose veins of lower extremities,0.02751913672494566,NA,NA,1,TRUE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,TTE vascular dementia,0.002812105301285839,NA,NA,1,TRUE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,TTE vasomotor and allergic rhinitis,-0.045187393718353897,NA,NA,1,TRUE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,TTE viral warts,0.01920982461400189,NA,NA,1,TRUE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,TTE vitamin b12 deficiency anaemia,0.07744919935186889,NA,NA,1,TRUE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,TTE vitiligo,-0.0033240944021202257,NA,NA,1,TRUE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,TTE zoster [herpes zoster],0.03431772197375138,NA,NA,1,TRUE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,Taking other prescription medications,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,Testicular cancer,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,Thinness,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,Thyroid cancer,0.047329031018804035,NA,NA,1,TRUE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,Tobacco smoking ever vs no,0.09642355489472954,NA,NA,1,TRUE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,Total hip replacement,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,Type 1 diabetes,0.03733996231433001,NA,NA,1,TRUE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,Type 1 diabetes aetiology (non-monogenic),NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,Type 1 diabetes diagnosis,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,Type 1 diabetes vs latent autoimmune diabetes/type 2 diabetes,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,Type 1 diabetes with age of diagnosis under 25,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,Type 2 diabetes,0.008000000000000063,-1.4476444030600506e-4,0.9742746454073109,12,FALSE,-0.0028176985975086823,0.5459304937969176,0.9742746454073109,0.5459304937969176,FALSE
South Asian,Train: European-only,Type 2 diabetes mellitus,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
South Asian,Train: European-only,Type 2 diabetes with age of diagnosis over 45,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
