performance_id,pgs_id,sampleset_id,auc_single,n_cases,n_controls,has_auc,inferred_any,inferred_kept,reason
PPM037176,PGS018994,PSS012896,0.700272302129113,123,18353,TRUE,TRUE,TRUE,rescued
PPM037177,PGS018995,PSS012897,0.700600553109547,123,18353,TRUE,TRUE,TRUE,rescued
PPM037178,PGS018996,PSS012899,0.673065892095392,178,18119,TRUE,TRUE,TRUE,rescued
PPM037179,PGS018997,PSS012898,0.671759299165132,178,18119,TRUE,TRUE,TRUE,rescued
PPM037180,PGS018998,PSS012900,0.67501244890986,178,18119,TRUE,TRUE,TRUE,rescued
PPM037181,PGS018999,PSS012901,0.673033645853164,178,18119,TRUE,TRUE,TRUE,rescued
PPM037182,PGS019000,PSS012902,0.671711859981855,178,18119,TRUE,TRUE,TRUE,rescued
PPM037183,PGS019001,PSS012904,0.605420538319962,669,18375,TRUE,TRUE,TRUE,rescued
PPM037184,PGS019002,PSS012903,0.606184720824055,669,18375,TRUE,TRUE,TRUE,rescued
PPM037185,PGS019003,PSS012905,0.60195243179484,669,18375,TRUE,TRUE,TRUE,rescued
PPM037186,PGS019004,PSS012906,0.604800097617522,669,18375,TRUE,TRUE,TRUE,rescued
PPM037187,PGS019005,PSS012907,0.606759850726539,669,18375,TRUE,TRUE,TRUE,rescued
PPM037188,PGS019006,PSS012909,0.64518254909714,216,17422,TRUE,TRUE,TRUE,rescued
PPM037189,PGS019007,PSS012908,0.644045204658223,216,17422,TRUE,TRUE,TRUE,rescued
PPM037190,PGS019008,PSS012910,0.64402208574089,216,17422,TRUE,TRUE,TRUE,rescued
PPM037191,PGS019009,PSS012911,0.644183918162221,216,17422,TRUE,TRUE,TRUE,rescued
PPM037192,PGS019010,PSS012912,0.644560995675965,216,17422,TRUE,TRUE,TRUE,rescued
PPM037193,PGS019011,PSS012934,0.560049174662585,1281,17362,TRUE,TRUE,TRUE,rescued
PPM037194,PGS019012,PSS012933,0.566211429646933,1281,17362,TRUE,TRUE,TRUE,rescued
PPM037195,PGS019013,PSS012935,0.563231355528836,1281,17362,TRUE,TRUE,TRUE,rescued
PPM037196,PGS019014,PSS012936,0.563366557974152,1281,17362,TRUE,TRUE,TRUE,rescued
PPM037197,PGS019015,PSS012937,0.562314478819528,1281,17362,TRUE,TRUE,TRUE,rescued
PPM037198,PGS019016,PSS012924,0.58428402568808,563,17362,TRUE,TRUE,TRUE,rescued
PPM037199,PGS019017,PSS012923,0.585983087541584,563,17362,TRUE,TRUE,TRUE,rescued
PPM037200,PGS019018,PSS012925,0.584256812871785,563,17362,TRUE,TRUE,TRUE,rescued
PPM037201,PGS019019,PSS012926,0.586620440344289,563,17362,TRUE,TRUE,TRUE,rescued
PPM037202,PGS019020,PSS012927,0.585466657854898,563,17362,TRUE,TRUE,TRUE,rescued
PPM037203,PGS019021,PSS012929,0.666011500211189,168,17362,TRUE,TRUE,TRUE,rescued
PPM037204,PGS019022,PSS012928,0.665875735733759,168,17362,TRUE,TRUE,TRUE,rescued
PPM037205,PGS019023,PSS012930,0.665985444402389,168,17362,TRUE,TRUE,TRUE,rescued
PPM037206,PGS019024,PSS012931,0.665918590682443,168,17362,TRUE,TRUE,TRUE,rescued
PPM037207,PGS019025,PSS012932,0.667175097777851,168,17362,TRUE,TRUE,TRUE,rescued
PPM037208,PGS019026,PSS012914,0.658450087355527,192,17362,TRUE,TRUE,TRUE,rescued
PPM037209,PGS019027,PSS012913,0.66466906894367,192,17362,TRUE,TRUE,TRUE,rescued
PPM037210,PGS019028,PSS012915,0.656237100660446,192,17362,TRUE,TRUE,TRUE,rescued
PPM037211,PGS019029,PSS012916,0.661637424163883,192,17362,TRUE,TRUE,TRUE,rescued
PPM037212,PGS019030,PSS012917,0.657937713589064,192,17362,TRUE,TRUE,TRUE,rescued
PPM037213,PGS019031,PSS012919,0.590182876514273,539,17362,TRUE,TRUE,TRUE,rescued
PPM037214,PGS019032,PSS012918,0.5932178884686,539,17362,TRUE,TRUE,TRUE,rescued
PPM037215,PGS019033,PSS012920,0.588564068117115,539,17362,TRUE,TRUE,TRUE,rescued
PPM037216,PGS019034,PSS012921,0.591099941248871,539,17362,TRUE,TRUE,TRUE,rescued
PPM037217,PGS019035,PSS012922,0.592572138970678,539,17362,TRUE,TRUE,TRUE,rescued
PPM037218,PGS019036,PSS012944,0.590976715217446,818,17422,TRUE,TRUE,TRUE,rescued
PPM037219,PGS019037,PSS012943,0.601179858869389,818,17422,TRUE,TRUE,TRUE,rescued
PPM037220,PGS019038,PSS012945,0.599811482488908,818,17422,TRUE,TRUE,TRUE,rescued
PPM037221,PGS019039,PSS012946,0.595840166677941,818,17422,TRUE,TRUE,TRUE,rescued
PPM037222,PGS019040,PSS012947,0.587688850816451,818,17422,TRUE,TRUE,TRUE,rescued
PPM037223,PGS019041,PSS012939,0.672616997665787,192,17422,TRUE,TRUE,TRUE,rescued
PPM037224,PGS019042,PSS012938,0.676837595186163,192,17422,TRUE,TRUE,TRUE,rescued
PPM037225,PGS019043,PSS012940,0.668541092679754,192,17422,TRUE,TRUE,TRUE,rescued
PPM037226,PGS019044,PSS012941,0.678667178471664,192,17422,TRUE,TRUE,TRUE,rescued
PPM037227,PGS019045,PSS012942,0.661720812765469,192,17422,TRUE,TRUE,TRUE,rescued
PPM037228,PGS019046,PSS012949,0.587379975059685,1749,17544,TRUE,TRUE,TRUE,rescued
PPM037229,PGS019047,PSS012948,0.587410120616119,1749,17544,TRUE,TRUE,TRUE,rescued
PPM037230,PGS019048,PSS012950,0.587208943837883,1749,17544,TRUE,TRUE,TRUE,rescued
PPM037231,PGS019049,PSS012951,0.587287289694821,1749,17544,TRUE,TRUE,TRUE,rescued
PPM037232,PGS019050,PSS012952,0.587366482886319,1749,17544,TRUE,TRUE,TRUE,rescued
PPM037233,PGS019051,PSS012954,0.591821974701867,496,19165,TRUE,TRUE,TRUE,rescued
PPM037234,PGS019052,PSS012953,0.593723121786186,496,19165,TRUE,TRUE,TRUE,rescued
PPM037235,PGS019053,PSS012955,0.592283059676999,496,19165,TRUE,TRUE,TRUE,rescued
PPM037236,PGS019054,PSS012956,0.59266440419784,496,19165,TRUE,TRUE,TRUE,rescued
PPM037237,PGS019055,PSS012957,0.602757041986821,496,19165,TRUE,TRUE,TRUE,rescued
PPM037238,PGS019056,PSS012959,0.642501650394357,340,16930,TRUE,TRUE,TRUE,rescued
PPM037239,PGS019057,PSS012958,0.645163823355686,340,16930,TRUE,TRUE,TRUE,rescued
PPM037240,PGS019058,PSS012960,0.642394114172544,340,16930,TRUE,TRUE,TRUE,rescued
PPM037241,PGS019059,PSS012961,0.641930787672423,340,16930,TRUE,TRUE,TRUE,rescued
PPM037242,PGS019060,PSS012962,0.643035509537542,340,16930,TRUE,TRUE,TRUE,rescued
PPM037243,PGS019061,PSS012964,0.694775823242764,128,16930,TRUE,TRUE,TRUE,rescued
PPM037244,PGS019062,PSS012963,0.684144731984643,128,16930,TRUE,TRUE,TRUE,rescued
PPM037245,PGS019063,PSS012965,0.696228957471943,128,16930,TRUE,TRUE,TRUE,rescued
PPM037246,PGS019064,PSS012966,0.69329130980508,128,16930,TRUE,TRUE,TRUE,rescued
PPM037247,PGS019065,PSS012967,0.695750886001181,128,16930,TRUE,TRUE,TRUE,rescued
PPM037248,PGS019066,PSS012974,0.608422229227848,854,16774,TRUE,TRUE,TRUE,rescued
PPM037249,PGS019067,PSS012973,0.611286802453557,854,16774,TRUE,TRUE,TRUE,rescued
PPM037250,PGS019068,PSS012975,0.608756121118638,854,16774,TRUE,TRUE,TRUE,rescued
PPM037251,PGS019069,PSS012976,0.607877656649957,854,16774,TRUE,TRUE,TRUE,rescued
PPM037252,PGS019070,PSS012977,0.607985161042977,854,16774,TRUE,TRUE,TRUE,rescued
PPM037253,PGS019071,PSS012969,0.701897673718098,114,16774,TRUE,TRUE,TRUE,rescued
PPM037254,PGS019072,PSS012968,0.682921459485126,114,16774,TRUE,TRUE,TRUE,rescued
PPM037255,PGS019073,PSS012970,0.695772383743429,114,16774,TRUE,TRUE,TRUE,rescued
PPM037256,PGS019074,PSS012971,0.706012751564137,114,16774,TRUE,TRUE,TRUE,rescued
PPM037257,PGS019075,PSS012972,0.700674498335979,114,16774,TRUE,TRUE,TRUE,rescued
PPM037258,PGS019076,PSS012979,0.63417938001211,175,19346,TRUE,TRUE,TRUE,rescued
PPM037259,PGS019077,PSS012978,0.639922316905673,175,19346,TRUE,TRUE,TRUE,rescued
PPM037260,PGS019078,PSS012980,0.636137112138353,175,19346,TRUE,TRUE,TRUE,rescued
PPM037261,PGS019079,PSS012981,0.632575209345601,175,19346,TRUE,TRUE,TRUE,rescued
PPM037262,PGS019080,PSS012982,0.631874289258762,175,19346,TRUE,TRUE,TRUE,rescued
PPM037263,PGS019081,PSS013009,0.593188687593313,2051,17181,TRUE,TRUE,TRUE,rescued
PPM037264,PGS019082,PSS013008,0.594250233503492,2051,17181,TRUE,TRUE,TRUE,rescued
PPM037265,PGS019083,PSS013010,0.592173114478987,2051,17181,TRUE,TRUE,TRUE,rescued
PPM037266,PGS019084,PSS013011,0.593404844868631,2051,17181,TRUE,TRUE,TRUE,rescued
PPM037267,PGS019085,PSS013012,0.592036955544108,2051,17181,TRUE,TRUE,TRUE,rescued
PPM037268,PGS019086,PSS012984,0.617066474330795,398,17181,TRUE,TRUE,TRUE,rescued
PPM037269,PGS019087,PSS012983,0.617307332892856,398,17181,TRUE,TRUE,TRUE,rescued
PPM037270,PGS019088,PSS012985,0.617491888755225,398,17181,TRUE,TRUE,TRUE,rescued
PPM037271,PGS019089,PSS012986,0.616816841322028,398,17181,TRUE,TRUE,TRUE,rescued
PPM037272,PGS019090,PSS012987,0.617465857896666,398,17181,TRUE,TRUE,TRUE,rescued
PPM037273,PGS019091,PSS012994,0.593981021770258,862,17181,TRUE,TRUE,TRUE,rescued
PPM037274,PGS019092,PSS012993,0.596627878067973,862,17181,TRUE,TRUE,TRUE,rescued
PPM037275,PGS019093,PSS012995,0.596992023374442,862,17181,TRUE,TRUE,TRUE,rescued
PPM037276,PGS019094,PSS012996,0.595477846015354,862,17181,TRUE,TRUE,TRUE,rescued
PPM037277,PGS019095,PSS012997,0.593571771871777,862,17181,TRUE,TRUE,TRUE,rescued
PPM037278,PGS019096,PSS012999,0.578168744486188,814,17181,TRUE,TRUE,TRUE,rescued
PPM037279,PGS019097,PSS012998,0.582462242231755,814,17181,TRUE,TRUE,TRUE,rescued
PPM037280,PGS019098,PSS013000,0.581343713349999,814,17181,TRUE,TRUE,TRUE,rescued
PPM037281,PGS019099,PSS013001,0.583877653547638,814,17181,TRUE,TRUE,TRUE,rescued
PPM037282,PGS019100,PSS013002,0.579122171840873,814,17181,TRUE,TRUE,TRUE,rescued
PPM037283,PGS019101,PSS013004,0.594874134536898,1369,17181,TRUE,TRUE,TRUE,rescued
PPM037284,PGS019102,PSS013003,0.596517574304161,1369,17181,TRUE,TRUE,TRUE,rescued
PPM037285,PGS019103,PSS013005,0.593051576628658,1369,17181,TRUE,TRUE,TRUE,rescued
PPM037286,PGS019104,PSS013006,0.596077155404948,1369,17181,TRUE,TRUE,TRUE,rescued
PPM037287,PGS019105,PSS013007,0.593204037500613,1369,17181,TRUE,TRUE,TRUE,rescued
PPM037288,PGS019106,PSS012989,0.581038500532569,783,17181,TRUE,TRUE,TRUE,rescued
PPM037289,PGS019107,PSS012988,0.582300178186974,783,17181,TRUE,TRUE,TRUE,rescued
PPM037290,PGS019108,PSS012990,0.582786176449184,783,17181,TRUE,TRUE,TRUE,rescued
PPM037291,PGS019109,PSS012991,0.581895576085228,783,17181,TRUE,TRUE,TRUE,rescued
PPM037292,PGS019110,PSS012992,0.580293000903981,783,17181,TRUE,TRUE,TRUE,rescued
PPM037293,PGS019111,PSS013024,0.593298917525571,1308,17951,TRUE,TRUE,TRUE,rescued
PPM037294,PGS019112,PSS013023,0.592356196625643,1308,17951,TRUE,TRUE,TRUE,rescued
PPM037295,PGS019113,PSS013025,0.588853286818671,1308,17951,TRUE,TRUE,TRUE,rescued
PPM037296,PGS019114,PSS013026,0.590150651356896,1308,17951,TRUE,TRUE,TRUE,rescued
PPM037297,PGS019115,PSS013027,0.585852423271846,1308,17951,TRUE,TRUE,TRUE,rescued
PPM037298,PGS019116,PSS013014,0.601278928886104,267,17951,TRUE,TRUE,TRUE,rescued
PPM037299,PGS019117,PSS013013,0.603837078756006,267,17951,TRUE,TRUE,TRUE,rescued
PPM037300,PGS019118,PSS013015,0.601451266525166,267,17951,TRUE,TRUE,TRUE,rescued
PPM037301,PGS019119,PSS013016,0.599784014619907,267,17951,TRUE,TRUE,TRUE,rescued
PPM037302,PGS019120,PSS013017,0.598038104978659,267,17951,TRUE,TRUE,TRUE,rescued
PPM037303,PGS019121,PSS013019,0.603936798862065,783,17951,TRUE,TRUE,TRUE,rescued
PPM037304,PGS019122,PSS013018,0.604178410179036,783,17951,TRUE,TRUE,TRUE,rescued
PPM037305,PGS019123,PSS013020,0.595706504289063,783,17951,TRUE,TRUE,TRUE,rescued
PPM037306,PGS019124,PSS013021,0.607863053908707,783,17951,TRUE,TRUE,TRUE,rescued
PPM037307,PGS019125,PSS013022,0.600144298019164,783,17951,TRUE,TRUE,TRUE,rescued
PPM037308,PGS019126,PSS013052,0.647030959121037,6675,12729,TRUE,TRUE,TRUE,rescued
PPM037309,PGS019127,PSS013051,0.654380292369631,6675,12729,TRUE,TRUE,TRUE,rescued
PPM037310,PGS019128,PSS013053,0.644768361960936,6675,12729,TRUE,TRUE,TRUE,rescued
PPM037311,PGS019129,PSS013054,0.65292551174101,6675,12729,TRUE,TRUE,TRUE,rescued
PPM037312,PGS019130,PSS013055,0.667007143733543,6675,12729,TRUE,TRUE,TRUE,rescued
PPM037313,PGS019131,PSS013056,0.639409376036259,6675,12729,TRUE,TRUE,TRUE,rescued
PPM037314,PGS019132,PSS013029,0.645174946813228,5411,12729,TRUE,TRUE,TRUE,rescued
PPM037315,PGS019133,PSS013028,0.654103811338358,5411,12729,TRUE,TRUE,TRUE,rescued
PPM037316,PGS019134,PSS013030,0.646634295449374,5411,12729,TRUE,TRUE,TRUE,rescued
PPM037317,PGS019135,PSS013031,0.651390292546154,5411,12729,TRUE,TRUE,TRUE,rescued
PPM037318,PGS019136,PSS013032,0.670444799272159,5411,12729,TRUE,TRUE,TRUE,rescued
PPM037319,PGS019137,PSS013033,0.637215409774977,5411,12729,TRUE,TRUE,TRUE,rescued
PPM037320,PGS019138,PSS013041,0.638488034232155,2333,12729,TRUE,TRUE,TRUE,rescued
PPM037321,PGS019139,PSS013040,0.643078939562323,2333,12729,TRUE,TRUE,TRUE,rescued
PPM037322,PGS019140,PSS013042,0.633985219328831,2333,12729,TRUE,TRUE,TRUE,rescued
PPM037323,PGS019141,PSS013043,0.639211076145452,2333,12729,TRUE,TRUE,TRUE,rescued
PPM037324,PGS019142,PSS013044,0.666356228728948,2333,12729,TRUE,TRUE,TRUE,rescued
PPM037325,PGS019143,PSS013045,0.63492508626447,2333,12729,TRUE,TRUE,TRUE,rescued
PPM037326,PGS019144,PSS013047,0.64011174977051,5246,12729,TRUE,TRUE,TRUE,rescued
PPM037327,PGS019145,PSS013046,0.649626033678339,5246,12729,TRUE,TRUE,TRUE,rescued
PPM037328,PGS019146,PSS013048,0.640844763954847,5246,12729,TRUE,TRUE,TRUE,rescued
PPM037329,PGS019147,PSS013049,0.646087220062126,5246,12729,TRUE,TRUE,TRUE,rescued
PPM037330,PGS019148,PSS013050,0.62767620636377,5246,12729,TRUE,TRUE,TRUE,rescued
PPM037331,PGS019149,PSS013035,0.640198574370131,2122,12729,TRUE,TRUE,TRUE,rescued
PPM037332,PGS019150,PSS013034,0.64355688054965,2122,12729,TRUE,TRUE,TRUE,rescued
PPM037333,PGS019151,PSS013036,0.633415174252742,2122,12729,TRUE,TRUE,TRUE,rescued
PPM037334,PGS019152,PSS013037,0.637601441312405,2122,12729,TRUE,TRUE,TRUE,rescued
PPM037335,PGS019153,PSS013038,0.666442979507043,2122,12729,TRUE,TRUE,TRUE,rescued
PPM037336,PGS019154,PSS013039,0.633225436302879,2122,12729,TRUE,TRUE,TRUE,rescued
PPM037337,PGS019155,PSS013073,0.631216620523119,2855,16630,TRUE,TRUE,TRUE,rescued
PPM037338,PGS019156,PSS013072,0.634110405413802,2855,16630,TRUE,TRUE,TRUE,rescued
PPM037339,PGS019157,PSS013074,0.632333522541184,2855,16630,TRUE,TRUE,TRUE,rescued
PPM037340,PGS019158,PSS013075,0.632935098196768,2855,16630,TRUE,TRUE,TRUE,rescued
PPM037341,PGS019159,PSS013076,0.633105701194116,2855,16630,TRUE,TRUE,TRUE,rescued
PPM037342,PGS019160,PSS013058,0.75539147364512,387,16630,TRUE,TRUE,TRUE,rescued
PPM037343,PGS019161,PSS013057,0.766525736465185,387,16630,TRUE,TRUE,TRUE,rescued
PPM037344,PGS019162,PSS013059,0.75986519179404,387,16630,TRUE,TRUE,TRUE,rescued
PPM037345,PGS019163,PSS013060,0.759579291495554,387,16630,TRUE,TRUE,TRUE,rescued
PPM037346,PGS019164,PSS013061,0.756928032368886,387,16630,TRUE,TRUE,TRUE,rescued
PPM037347,PGS019165,PSS013063,0.655833021326163,1431,16630,TRUE,TRUE,TRUE,rescued
PPM037348,PGS019166,PSS013062,0.658976456800349,1431,16630,TRUE,TRUE,TRUE,rescued
PPM037349,PGS019167,PSS013064,0.657201314590212,1431,16630,TRUE,TRUE,TRUE,rescued
PPM037350,PGS019168,PSS013065,0.659353680823178,1431,16630,TRUE,TRUE,TRUE,rescued
PPM037351,PGS019169,PSS013066,0.653766840508238,1431,16630,TRUE,TRUE,TRUE,rescued
PPM037352,PGS019170,PSS013068,0.643987937813933,2087,16630,TRUE,TRUE,TRUE,rescued
PPM037353,PGS019171,PSS013067,0.646199348197083,2087,16630,TRUE,TRUE,TRUE,rescued
PPM037354,PGS019172,PSS013069,0.644615653239235,2087,16630,TRUE,TRUE,TRUE,rescued
PPM037355,PGS019173,PSS013070,0.646337390270094,2087,16630,TRUE,TRUE,TRUE,rescued
PPM037356,PGS019174,PSS013071,0.645526656007856,2087,16630,TRUE,TRUE,TRUE,rescued
PPM037357,PGS019175,PSS013083,0.667921044555283,964,16630,TRUE,TRUE,TRUE,rescued
PPM037358,PGS019176,PSS013082,0.667841076093547,964,16630,TRUE,TRUE,TRUE,rescued
PPM037359,PGS019177,PSS013084,0.668949094647228,964,16630,TRUE,TRUE,TRUE,rescued
PPM037360,PGS019178,PSS013085,0.668622109720223,964,16630,TRUE,TRUE,TRUE,rescued
PPM037361,PGS019179,PSS013086,0.667856171544202,964,16630,TRUE,TRUE,TRUE,rescued
PPM037362,PGS019180,PSS013078,0.681357772250808,889,16630,TRUE,TRUE,TRUE,rescued
PPM037363,PGS019181,PSS013077,0.681777480761387,889,16630,TRUE,TRUE,TRUE,rescued
PPM037364,PGS019182,PSS013079,0.68306183615202,889,16630,TRUE,TRUE,TRUE,rescued
PPM037365,PGS019183,PSS013080,0.682048786294978,889,16630,TRUE,TRUE,TRUE,rescued
PPM037366,PGS019184,PSS013081,0.682147947080878,889,16630,TRUE,TRUE,TRUE,rescued
PPM037367,PGS019185,PSS013113,0.597708984138494,1948,17517,TRUE,TRUE,TRUE,rescued
PPM037368,PGS019186,PSS013112,0.600283866221362,1948,17517,TRUE,TRUE,TRUE,rescued
PPM037369,PGS019187,PSS013114,0.596394479331841,1948,17517,TRUE,TRUE,TRUE,rescued
PPM037370,PGS019188,PSS013115,0.599333659915466,1948,17517,TRUE,TRUE,TRUE,rescued
PPM037371,PGS019189,PSS013116,0.596404179501075,1948,17517,TRUE,TRUE,TRUE,rescued
PPM037372,PGS019190,PSS013088,0.607963716500595,237,17517,TRUE,TRUE,TRUE,rescued
PPM037373,PGS019191,PSS013087,0.608220489366689,237,17517,TRUE,TRUE,TRUE,rescued
PPM037374,PGS019192,PSS013089,0.609403427026524,237,17517,TRUE,TRUE,TRUE,rescued
PPM037375,PGS019193,PSS013090,0.606887727389114,237,17517,TRUE,TRUE,TRUE,rescued
PPM037376,PGS019194,PSS013091,0.608752100732044,237,17517,TRUE,TRUE,TRUE,rescued
PPM037377,PGS019195,PSS013098,0.732920418124434,448,17517,TRUE,TRUE,TRUE,rescued
PPM037378,PGS019196,PSS013097,0.742701350320913,448,17517,TRUE,TRUE,TRUE,rescued
PPM037379,PGS019197,PSS013099,0.705956942847356,448,17517,TRUE,TRUE,TRUE,rescued
PPM037380,PGS019198,PSS013100,0.741595536784674,448,17517,TRUE,TRUE,TRUE,rescued
PPM037381,PGS019199,PSS013101,0.716587177558127,448,17517,TRUE,TRUE,TRUE,rescued
PPM037382,PGS019200,PSS013103,0.638737991197857,684,17517,TRUE,TRUE,TRUE,rescued
PPM037383,PGS019201,PSS013102,0.638592101173563,684,17517,TRUE,TRUE,TRUE,rescued
PPM037384,PGS019202,PSS013104,0.640416811471696,684,17517,TRUE,TRUE,TRUE,rescued
PPM037385,PGS019203,PSS013105,0.637398523806615,684,17517,TRUE,TRUE,TRUE,rescued
PPM037386,PGS019204,PSS013106,0.637094224591182,684,17517,TRUE,TRUE,TRUE,rescued
PPM037387,PGS019205,PSS013108,0.649741588414416,235,17517,TRUE,TRUE,TRUE,rescued
PPM037388,PGS019206,PSS013107,0.648402342283909,235,17517,TRUE,TRUE,TRUE,rescued
PPM037389,PGS019207,PSS013109,0.648419589966707,235,17517,TRUE,TRUE,TRUE,rescued
PPM037390,PGS019208,PSS013110,0.651456882614943,235,17517,TRUE,TRUE,TRUE,rescued
PPM037391,PGS019209,PSS013111,0.647482870743193,235,17517,TRUE,TRUE,TRUE,rescued
PPM037392,PGS019210,PSS013093,0.734684958331583,424,17517,TRUE,TRUE,TRUE,rescued
PPM037393,PGS019211,PSS013092,0.744191356967517,424,17517,TRUE,TRUE,TRUE,rescued
PPM037394,PGS019212,PSS013094,0.705157308102856,424,17517,TRUE,TRUE,TRUE,rescued
PPM037395,PGS019213,PSS013095,0.738050152897293,424,17517,TRUE,TRUE,TRUE,rescued
PPM037396,PGS019214,PSS013096,0.718004935367368,424,17517,TRUE,TRUE,TRUE,rescued
PPM037397,PGS019215,PSS013123,0.660636924408111,236,17316,TRUE,TRUE,TRUE,rescued
PPM037398,PGS019216,PSS013122,0.66428300856267,236,17316,TRUE,TRUE,TRUE,rescued
PPM037399,PGS019217,PSS013124,0.659462102258712,236,17316,TRUE,TRUE,TRUE,rescued
PPM037400,PGS019218,PSS013125,0.661049250032301,236,17316,TRUE,TRUE,TRUE,rescued
PPM037401,PGS019219,PSS013126,0.659682335529793,236,17316,TRUE,TRUE,TRUE,rescued
PPM037402,PGS019220,PSS013118,0.662041566453331,170,17316,TRUE,TRUE,TRUE,rescued
PPM037403,PGS019221,PSS013117,0.664507154213037,170,17316,TRUE,TRUE,TRUE,rescued
PPM037404,PGS019222,PSS013119,0.669422703246233,170,17316,TRUE,TRUE,TRUE,rescued
PPM037405,PGS019223,PSS013120,0.662668664139252,170,17316,TRUE,TRUE,TRUE,rescued
PPM037406,PGS019224,PSS013121,0.660981683040507,170,17316,TRUE,TRUE,TRUE,rescued
PPM037407,PGS019225,PSS013153,0.58402698671686,2212,17316,TRUE,TRUE,TRUE,rescued
PPM037408,PGS019226,PSS013152,0.585830161779529,2212,17316,TRUE,TRUE,TRUE,rescued
PPM037409,PGS019227,PSS013154,0.5830745023783,2212,17316,TRUE,TRUE,TRUE,rescued
PPM037410,PGS019228,PSS013155,0.584664743683731,2212,17316,TRUE,TRUE,TRUE,rescued
PPM037411,PGS019229,PSS013156,0.585586264383733,2212,17316,TRUE,TRUE,TRUE,rescued
PPM037412,PGS019230,PSS013133,0.649043920245334,849,17316,TRUE,TRUE,TRUE,rescued
PPM037413,PGS019231,PSS013132,0.649623461460917,849,17316,TRUE,TRUE,TRUE,rescued
PPM037414,PGS019232,PSS013134,0.643214361412241,849,17316,TRUE,TRUE,TRUE,rescued
PPM037415,PGS019233,PSS013135,0.651544042003406,849,17316,TRUE,TRUE,TRUE,rescued
PPM037416,PGS019234,PSS013136,0.64637673824953,849,17316,TRUE,TRUE,TRUE,rescued
PPM037417,PGS019235,PSS013138,0.578448261413561,951,17316,TRUE,TRUE,TRUE,rescued
PPM037418,PGS019236,PSS013137,0.578167466180085,951,17316,TRUE,TRUE,TRUE,rescued
PPM037419,PGS019237,PSS013139,0.575845500924365,951,17316,TRUE,TRUE,TRUE,rescued
PPM037420,PGS019238,PSS013140,0.579693379377922,951,17316,TRUE,TRUE,TRUE,rescued
PPM037421,PGS019239,PSS013141,0.574201233507227,951,17316,TRUE,TRUE,TRUE,rescued
PPM037422,PGS019240,PSS013143,0.671184962229738,268,17316,TRUE,TRUE,TRUE,rescued
PPM037423,PGS019241,PSS013142,0.672223385842789,268,17316,TRUE,TRUE,TRUE,rescued
PPM037424,PGS019242,PSS013144,0.671599124957334,268,17316,TRUE,TRUE,TRUE,rescued
PPM037425,PGS019243,PSS013145,0.672585832100758,268,17316,TRUE,TRUE,TRUE,rescued
PPM037426,PGS019244,PSS013146,0.671999927596942,268,17316,TRUE,TRUE,TRUE,rescued
PPM037427,PGS019245,PSS013148,0.637594280942905,218,17316,TRUE,TRUE,TRUE,rescued
PPM037428,PGS019246,PSS013147,0.637157976607518,218,17316,TRUE,TRUE,TRUE,rescued
PPM037429,PGS019247,PSS013149,0.637813360290424,218,17316,TRUE,TRUE,TRUE,rescued
PPM037430,PGS019248,PSS013150,0.639246250484783,218,17316,TRUE,TRUE,TRUE,rescued
PPM037431,PGS019249,PSS013151,0.635847474150226,218,17316,TRUE,TRUE,TRUE,rescued
PPM037432,PGS019250,PSS013128,0.663979668930164,606,17316,TRUE,TRUE,TRUE,rescued
PPM037433,PGS019251,PSS013127,0.665058622979415,606,17316,TRUE,TRUE,TRUE,rescued
PPM037434,PGS019252,PSS013129,0.662876318816913,606,17316,TRUE,TRUE,TRUE,rescued
PPM037435,PGS019253,PSS013130,0.670659425609921,606,17316,TRUE,TRUE,TRUE,rescued
PPM037436,PGS019254,PSS013131,0.663353280927538,606,17316,TRUE,TRUE,TRUE,rescued
PPM037437,PGS019255,PSS013158,0.583518237464239,156,17334,TRUE,TRUE,TRUE,rescued
PPM037438,PGS019256,PSS013157,0.586094321816025,156,17334,TRUE,TRUE,TRUE,rescued
PPM037439,PGS019257,PSS013159,0.587232591645883,156,17334,TRUE,TRUE,TRUE,rescued
PPM037440,PGS019258,PSS013160,0.596710777396136,156,17334,TRUE,TRUE,TRUE,rescued
PPM037441,PGS019259,PSS013161,0.589927754257972,156,17334,TRUE,TRUE,TRUE,rescued
PPM037442,PGS019260,PSS013163,0.71614645861999,1534,17126,TRUE,TRUE,TRUE,rescued
PPM037443,PGS019261,PSS013162,0.716050612524306,1534,17126,TRUE,TRUE,TRUE,rescued
PPM037444,PGS019262,PSS013164,0.716071662123557,1534,17126,TRUE,TRUE,TRUE,rescued
PPM037445,PGS019263,PSS013165,0.71617850882355,1534,17126,TRUE,TRUE,TRUE,rescued
PPM037446,PGS019264,PSS013166,0.715962607689826,1534,17126,TRUE,TRUE,TRUE,rescued
PPM037447,PGS019265,PSS013168,0.654568159020655,570,15426,TRUE,TRUE,TRUE,rescued
PPM037448,PGS019266,PSS013167,0.652888379382269,570,15426,TRUE,TRUE,TRUE,rescued
PPM037449,PGS019267,PSS013169,0.652811612201774,570,15426,TRUE,TRUE,TRUE,rescued
PPM037450,PGS019268,PSS013170,0.65155126569178,570,15426,TRUE,TRUE,TRUE,rescued
PPM037451,PGS019269,PSS013171,0.652856535218508,570,15426,TRUE,TRUE,TRUE,rescued
PPM037452,PGS019270,PSS013173,0.642563703951827,634,15426,TRUE,TRUE,TRUE,rescued
