performance_id,pgs_id,sampleset_id,reported_trait,ancestry_eval,train_bucket,auc_single,n_cases,n_controls,n_total,ci_lo_logit,ci_hi_logit
PPM037255,PGS019073,PSS012970,Disorders of iris and ciliary body,East Asian,Train: East Asian-only,0.695772383743429,114,16774,16888,0.6390331612942152,0.7471222341436365
PPM037256,PGS019074,PSS012971,Disorders of iris and ciliary body,East Asian,Train: East Asian-only,0.706012751564137,114,16774,16888,0.6493991568597743,0.7569066909304101
PPM037257,PGS019075,PSS012972,Disorders of iris and ciliary body,East Asian,Train: East Asian-only,0.700674498335979,114,16774,16888,0.6439907838503917,0.7518112691824512
PPM037258,PGS019076,PSS012979,Suppurative and unspecified otitis media,East Asian,Train: East Asian-only,0.63417938001211,175,19346,19521,0.5885469318620248,0.6775238946922464
PPM037259,PGS019077,PSS012978,Suppurative and unspecified otitis media,East Asian,Train: East Asian-only,0.639922316905673,175,19346,19521,0.5942644535738968,0.6831814211766215
PPM037260,PGS019078,PSS012980,Suppurative and unspecified otitis media,East Asian,Train: East Asian-only,0.636137112138353,175,19346,19521,0.5904950730388042,0.6794535471631786
PPM037261,PGS019079,PSS012981,Suppurative and unspecified otitis media,East Asian,Train: East Asian-only,0.632575209345601,175,19346,19521,0.5869513313674831,0.675941936703483
PPM037262,PGS019080,PSS012982,Suppurative and unspecified otitis media,East Asian,Train: East Asian-only,0.631874289258762,175,19346,19521,0.5862543564685354,0.6752504976018384
PPM037263,PGS019081,PSS013009,Vertiginous syndromes and other disorders of vestibular system,East Asian,Train: East Asian-only,0.593188687593313,2051,17181,19232,0.5795598643805911,0.6066755473674872
PPM037264,PGS019082,PSS013008,Vertiginous syndromes and other disorders of vestibular system,East Asian,Train: East Asian-only,0.594250233503492,2051,17181,19232,0.5806202346437372,0.6077365269212925
PPM037265,PGS019083,PSS013010,Vertiginous syndromes and other disorders of vestibular system,East Asian,Train: East Asian-only,0.592173114478987,2051,17181,19232,0.5785454932243702,0.6056604364352975
PPM037266,PGS019084,PSS013011,Vertiginous syndromes and other disorders of vestibular system,East Asian,Train: East Asian-only,0.593404844868631,2051,17181,19232,0.5797757755712106,0.6068915962216129
PPM037267,PGS019085,PSS013012,Vertiginous syndromes and other disorders of vestibular system,East Asian,Train: East Asian-only,0.592036955544108,2051,17181,19232,0.5784095011723995,0.6055243335501306
PPM037268,PGS019086,PSS012984,Menieres disease,East Asian,Train: East Asian-only,0.617066474330795,398,17181,17579,0.5869126819572087,0.646345473578951
PPM037269,PGS019087,PSS012983,Menieres disease,East Asian,Train: East Asian-only,0.617307332892856,398,17181,17579,0.5871526643981351,0.6465852071644794
PPM037270,PGS019088,PSS012985,Menieres disease,East Asian,Train: East Asian-only,0.617491888755225,398,17181,17579,0.5873365554224403,0.6467688940242394
PPM037271,PGS019089,PSS012986,Menieres disease,East Asian,Train: East Asian-only,0.616816841322028,398,17181,17579,0.5866639670921296,0.6460969956183676
PPM037272,PGS019090,PSS012987,Menieres disease,East Asian,Train: East Asian-only,0.617465857896666,398,17181,17579,0.587310617995814,0.6467429861029046
PPM037273,PGS019091,PSS012994,Peripheral or central vertigo,East Asian,Train: East Asian-only,0.593981021770258,862,17181,18043,0.5734313209105547,0.6142067847960606
PPM037274,PGS019092,PSS012993,Peripheral or central vertigo,East Asian,Train: East Asian-only,0.596627878067973,862,17181,18043,0.5760689399897826,0.6168529186999199
PPM037275,PGS019093,PSS012995,Peripheral or central vertigo,East Asian,Train: East Asian-only,0.596992023374442,862,17181,18043,0.5764318751716383,0.617216900585609
PPM037276,PGS019094,PSS012996,Peripheral or central vertigo,East Asian,Train: East Asian-only,0.595477846015354,862,17181,18043,0.5749228261879503,0.6157033009904436
PPM037277,PGS019095,PSS012997,Peripheral or central vertigo,East Asian,Train: East Asian-only,0.593571771871777,862,17181,18043,0.5730235683698874,0.6137975736531914
PPM037278,PGS019096,PSS012999,Labyrinthitis,East Asian,Train: East Asian-only,0.578168744486188,814,17181,17995,0.5571148539813927,0.5989422772922102
PPM037279,PGS019097,PSS012998,Labyrinthitis,East Asian,Train: East Asian-only,0.582462242231755,814,17181,17995,0.5613852202127921,0.6032422504919581
PPM037280,PGS019098,PSS013000,Labyrinthitis,East Asian,Train: East Asian-only,0.581343713349999,814,17181,17995,0.5602725197800735,0.6021222442252265
PPM037281,PGS019099,PSS013001,Labyrinthitis,East Asian,Train: East Asian-only,0.583877653547638,814,17181,17995,0.5627934562620558,0.6046593191943114
PPM037282,PGS019100,PSS013002,Labyrinthitis,East Asian,Train: East Asian-only,0.579122171840873,814,17181,17995,0.5580629675741031,0.5998973303814386
PPM037283,PGS019101,PSS013004,Dizziness and giddiness Light headedness and vertigo,East Asian,Train: East Asian-only,0.594874134536898,1369,17181,18550,0.5784099588351579,0.6111276176775281
PPM037284,PGS019102,PSS013003,Dizziness and giddiness Light headedness and vertigo,East Asian,Train: East Asian-only,0.596517574304161,1369,17181,18550,0.5800501392332942,0.6127703538202115
PPM037285,PGS019103,PSS013005,Dizziness and giddiness Light headedness and vertigo,East Asian,Train: East Asian-only,0.593051576628658,1369,17181,18550,0.5765912959503738,0.6093055480921972
PPM037286,PGS019104,PSS013006,Dizziness and giddiness Light headedness and vertigo,East Asian,Train: East Asian-only,0.596077155404948,1369,17181,18550,0.5796105702455768,0.612330148004798
PPM037287,PGS019105,PSS013007,Dizziness and giddiness Light headedness and vertigo,East Asian,Train: East Asian-only,0.593204037500613,1369,17181,18550,0.5767434197101349,0.6094579798677635
PPM037288,PGS019106,PSS012989,Central origin vertigo,East Asian,Train: East Asian-only,0.581038500532569,783,17181,17964,0.559568551182937,0.602205869843828
PPM037289,PGS019107,PSS012988,Central origin vertigo,East Asian,Train: East Asian-only,0.582300178186974,783,17181,17964,0.5608233986843298,0.6034692833920444
PPM037290,PGS019108,PSS012990,Central origin vertigo,East Asian,Train: East Asian-only,0.582786176449184,783,17181,17964,0.5613068142226695,0.6039558991170737
PPM037291,PGS019109,PSS012991,Central origin vertigo,East Asian,Train: East Asian-only,0.581895576085228,783,17181,17964,0.5604209672239008,0.6030641455116563
PPM037292,PGS019110,PSS012992,Central origin vertigo,East Asian,Train: East Asian-only,0.580293000903981,783,17181,17964,0.5588271722617704,0.6014592543913903
PPM037293,PGS019111,PSS013024,Hearing loss,East Asian,Train: East Asian-only,0.593298917525571,1308,17951,19259,0.5764987392084465,0.6098836294504207
PPM037294,PGS019112,PSS013023,Hearing loss,East Asian,Train: East Asian-only,0.592356196625643,1308,17951,19259,0.5755583003568634,0.6089409861891181
PPM037295,PGS019113,PSS013025,Hearing loss,East Asian,Train: East Asian-only,0.588853286818671,1308,17951,19259,0.5720645726785317,0.6054376318151582
PPM037296,PGS019114,PSS013026,Hearing loss,East Asian,Train: East Asian-only,0.590150651356896,1308,17951,19259,0.5733584075408676,0.6067352955243961
PPM037297,PGS019115,PSS013027,Hearing loss,East Asian,Train: East Asian-only,0.585852423271846,1308,17951,19259,0.5690724527851572,0.6024354715238174
PPM037298,PGS019116,PSS013014,Sensorineural hearing loss,East Asian,Train: East Asian-only,0.601278928886104,267,17951,18218,0.5645945185355933,0.6368605039959634
PPM037299,PGS019117,PSS013013,Sensorineural hearing loss,East Asian,Train: East Asian-only,0.603837078756006,267,17951,18218,0.5671303255838394,0.6394102386290106
PPM037300,PGS019118,PSS013015,Sensorineural hearing loss,East Asian,Train: East Asian-only,0.601451266525166,267,17951,18218,0.5647653111435549,0.6370323187548439
PPM037301,PGS019119,PSS013016,Sensorineural hearing loss,East Asian,Train: East Asian-only,0.599784014619907,267,17951,18218,0.5631132473470123,0.635369858880016
PPM037302,PGS019120,PSS013017,Sensorineural hearing loss,East Asian,Train: East Asian-only,0.598038104978659,267,17951,18218,0.5613838174744562,0.6336283310778692
PPM037303,PGS019121,PSS013019,Tinnitus,East Asian,Train: East Asian-only,0.603936798862065,783,17951,18734,0.582386823005449,0.6250906073483543
PPM037304,PGS019122,PSS013018,Tinnitus,East Asian,Train: East Asian-only,0.604178410179036,783,17951,18734,0.5826277411314343,0.6253319006302768
PPM037305,PGS019123,PSS013020,Tinnitus,East Asian,Train: East Asian-only,0.595706504289063,783,17951,18734,0.5741842134774319,0.6168668410646305
PPM037306,PGS019124,PSS013021,Tinnitus,East Asian,Train: East Asian-only,0.607863053908707,783,17951,18734,0.5863026637273246,0.6290107960186524
PPM037307,PGS019125,PSS013022,Tinnitus,East Asian,Train: East Asian-only,0.600144298019164,783,17951,18734,0.5786060985053,0.6213021520552874
PPM037308,PGS019126,PSS013052,Hypertension,East Asian,Train: East Asian-only,0.647030959121037,6675,12729,19404,0.6386429515961687,0.6553293416044883
PPM037309,PGS019127,PSS013051,Hypertension,East Asian,Train: East Asian-only,0.654380292369631,6675,12729,19404,0.6460259888669494,0.6626403877268713
PPM037310,PGS019128,PSS013053,Hypertension,East Asian,Train: East Asian-only,0.644768361960936,6675,12729,19404,0.6363704981452936,0.6530780113076474
PPM037311,PGS019129,PSS013054,Hypertension,East Asian,Train: East Asian-only,0.65292551174101,6675,12729,19404,0.6445643307068575,0.6611933919657803
PPM037312,PGS019130,PSS013055,Hypertension,East Asian,Train: East Asian-only,0.667007143733543,6675,12729,19404,0.6587168508644138,0.6751953524288379
PPM037313,PGS019131,PSS013056,Hypertension,East Asian,Train: East Asian-only,0.639409376036259,6675,12729,19404,0.6309891365302402,0.6477447409674072
PPM037314,PGS019132,PSS013029,Essential hypertension,East Asian,Train: East Asian-only,0.645174946813228,5411,12729,18140,0.6360776325349993,0.6541684905815413
PPM037315,PGS019133,PSS013028,Essential hypertension,East Asian,Train: East Asian-only,0.654103811338358,5411,12729,18140,0.6450453908179543,0.6630518164659877
PPM037316,PGS019134,PSS013030,Essential hypertension,East Asian,Train: East Asian-only,0.646634295449374,5411,12729,18140,0.6375430538030904,0.6556206817190382
PPM037317,PGS019135,PSS013031,Essential hypertension,East Asian,Train: East Asian-only,0.651390292546154,5411,12729,18140,0.6423196111281391,0.6603525797659967
PPM037318,PGS019136,PSS013032,Essential hypertension,East Asian,Train: East Asian-only,0.670444799272159,5411,12729,18140,0.6614684753542586,0.6792985074361501
PPM037319,PGS019137,PSS013033,Essential hypertension,East Asian,Train: East Asian-only,0.637215409774977,5411,12729,18140,0.6280869113076821,0.6462460459299697
PPM037320,PGS019138,PSS013041,Hypertensive heart and or renal disease,East Asian,Train: East Asian-only,0.638488034232155,2333,12729,15062,0.6254827091598345,0.6512935185649495
PPM037321,PGS019139,PSS013040,Hypertensive heart and or renal disease,East Asian,Train: East Asian-only,0.643078939562323,2333,12729,15062,0.6300878311446411,0.6558629937737067
PPM037322,PGS019140,PSS013042,Hypertensive heart and or renal disease,East Asian,Train: East Asian-only,0.633985219328831,2333,12729,15062,0.6209674783321343,0.6468101633419095
PPM037323,PGS019141,PSS013043,Hypertensive heart and or renal disease,East Asian,Train: East Asian-only,0.639211076145452,2333,12729,15062,0.6262078854367318,0.6520132921578143
PPM037324,PGS019142,PSS013044,Hypertensive heart and or renal disease,East Asian,Train: East Asian-only,0.666356228728948,2333,12729,15062,0.6534619025151919,0.6790064501207642
PPM037325,PGS019143,PSS013045,Hypertensive heart and or renal disease,East Asian,Train: East Asian-only,0.63492508626447,2333,12729,15062,0.6219098124732371,0.64774609542313355
PPM037326,PGS019144,PSS013047,Other hypertensive complications,East Asian,Train: East Asian-only,0.64011174977051,5246,12729,17975,0.6308829967235542,0.6492380511767101
PPM037327,PGS019145,PSS013046,Other hypertensive complications,East Asian,Train: East Asian-only,0.649626033678339,5246,12729,17975,0.6404360906992265,0.6587062652840451
PPM037328,PGS019146,PSS013048,Other hypertensive complications,East Asian,Train: East Asian-only,0.640844763954847,5246,12729,17975,0.631618832337852,0.6499676854670056
PPM037329,PGS019147,PSS013049,Other hypertensive complications,East Asian,Train: East Asian-only,0.646087220062126,5246,12729,17975,0.6368822862079294,0.6551851455163104
PPM037330,PGS019148,PSS013050,Other hypertensive complications,East Asian,Train: East Asian-only,0.62767620636377,5246,12729,17975,0.6184038292021684,0.6368555824943913
PPM037331,PGS019149,PSS013035,Hypertensive heart disease,East Asian,Train: East Asian-only,0.640198574370131,2122,12729,14851,0.6266313017197952,0.6535454188163851
PPM037332,PGS019150,PSS013034,Hypertensive heart disease,East Asian,Train: East Asian-only,0.64355688054965,2122,12729,14851,0.630000006959251,0.6568875562525835
PPM037333,PGS019151,PSS013036,Hypertensive heart disease,East Asian,Train: East Asian-only,0.633415174252742,2122,12729,14851,0.6198295820567873,0.6467919322025426
PPM037334,PGS019152,PSS013037,Hypertensive heart disease,East Asian,Train: East Asian-only,0.637601441312405,2122,12729,14851,0.6240267318549095,0.6509601710696437
PPM037335,PGS019153,PSS013038,Hypertensive heart disease,East Asian,Train: East Asian-only,0.666442979507043,2122,12729,14851,0.6529809121234841,0.6796390246502326
PPM037336,PGS019154,PSS013039,Hypertensive heart disease,East Asian,Train: East Asian-only,0.633225436302879,2122,12729,14851,0.6196393830201393,0.6466029784624543
PPM037337,PGS019155,PSS013073,Ischemic Heart Disease,East Asian,Train: East Asian-only,0.631216620523119,2855,16630,19485,0.6194930520050264,0.6427872612856843
PPM037338,PGS019156,PSS013072,Ischemic Heart Disease,East Asian,Train: East Asian-only,0.634110405413802,2855,16630,19485,0.6223932164006761,0.6456709982789959
PPM037339,PGS019157,PSS013074,Ischemic Heart Disease,East Asian,Train: East Asian-only,0.632333522541184,2855,16630,19485,0.6206123500889623,0.643900352667221
PPM037340,PGS019158,PSS013075,Ischemic Heart Disease,East Asian,Train: East Asian-only,0.632935098196768,2855,16630,19485,0.6212152507551939,0.644499840729049
PPM037341,PGS019159,PSS013076,Ischemic Heart Disease,East Asian,Train: East Asian-only,0.633105701194116,2855,16630,19485,0.6213862339134678,0.6446698472153479
PPM037342,PGS019160,PSS013058,Myocardial infarction,East Asian,Train: East Asian-only,0.75539147364512,387,16630,17017,0.7260593455499588,0.7825236135911139
PPM037343,PGS019161,PSS013057,Myocardial infarction,East Asian,Train: East Asian-only,0.766525736465185,387,16630,17017,0.7374715226561831,0.7932658814161255
PPM037344,PGS019162,PSS013059,Myocardial infarction,East Asian,Train: East Asian-only,0.75986519179404,387,16630,17017,0.7306410328073284,0.7868436800851073
PPM037345,PGS019163,PSS013060,Myocardial infarction,East Asian,Train: East Asian-only,0.759579291495554,387,16630,17017,0.7303480854531614,0.7865677525029579
PPM037346,PGS019164,PSS013061,Myocardial infarction,East Asian,Train: East Asian-only,0.756928032368886,387,16630,17017,0.7276324351570104,0.7840079747103729
PPM037347,PGS019165,PSS013063,Coronary atherosclerosis,East Asian,Train: East Asian-only,0.655833021326163,1431,16630,18061,0.6397455023632883,0.6715709466202588
PPM037348,PGS019166,PSS013062,Coronary atherosclerosis,East Asian,Train: East Asian-only,0.658976456800349,1431,16630,18061,0.6429009940385718,0.6746944258070775
PPM037349,PGS019167,PSS013064,Coronary atherosclerosis,East Asian,Train: East Asian-only,0.657201314590212,1431,16630,18061,0.6411189256467313,0.6729306746710754
PPM037350,PGS019168,PSS013065,Coronary atherosclerosis,East Asian,Train: East Asian-only,0.659353680823178,1431,16630,18061,0.6432797294004747,0.6750691884846889
PPM037351,PGS019169,PSS013066,Coronary atherosclerosis,East Asian,Train: East Asian-only,0.653766840508238,1431,16630,18061,0.637671918125309,0.669517345938375
PPM037352,PGS019170,PSS013068,Other chronic ischemic heart disease unspecified,East Asian,Train: East Asian-only,0.643987937813933,2087,16630,18717,0.6304906776630147,0.6572601869360147
