performance_id,pgs_id,sampleset_id,reported_trait,auc_parsed_single,auc_parsed_ci_lower,auc_parsed_ci_upper,auc_native,ci_native_lower,ci_native_upper,auc_native_evaldf,ci_native_lower_evaldf,ci_native_upper_evaldf,auc_native_any,ci_native_lower_any,ci_native_upper_any,auc_single,reported_ci_lower,reported_ci_upper,auc,estimate_ci_lower,estimate_ci_upper,ancestry_eval,train_bucket,ci_lo_logit,ci_hi_logit,ci_lower_inferred,ci_upper_inferred,ci_lower_final,ci_upper_final,has_ci_final,ci_source_final
PPM037814,PGS019632,PSS013539,Diseases of sebaceous glands,0.694017861327273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.694017861327273,NA,NA,0.694017861327273,NA,NA,East Asian,Train: East Asian-only,0.6699978234867727,0.7170279556826975,0.6699978234867727,0.7170279556826975,0.6699978234867727,0.7170279556826975,TRUE,inferred_hm
PPM037815,PGS019633,PSS013540,Diseases of sebaceous glands,0.693397087548537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.693397087548537,NA,NA,0.693397087548537,NA,NA,East Asian,Train: East Asian-only,0.6693714159510307,0.7164165409211501,0.6693714159510307,0.7164165409211501,0.6693714159510307,0.7164165409211501,TRUE,inferred_hm
PPM037816,PGS019634,PSS013532,Acne,0.764022037329455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.764022037329455,NA,NA,0.764022037329455,NA,NA,East Asian,Train: East Asian-only,0.7261739982233437,0.7980932751397484,0.7261739982233437,0.7980932751397484,0.7261739982233437,0.7980932751397484,TRUE,inferred_hm
PPM037817,PGS019635,PSS013531,Acne,0.764133481410968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.764133481410968,NA,NA,0.764133481410968,NA,NA,East Asian,Train: East Asian-only,0.726288845530631,0.7981994159811524,0.726288845530631,0.7981994159811524,0.726288845530631,0.7981994159811524,TRUE,inferred_hm
PPM037818,PGS019636,PSS013533,Acne,0.764541126157197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.764541126157197,NA,NA,0.764541126157197,NA,NA,East Asian,Train: East Asian-only,0.7267089725685089,0.7985876265853141,0.7267089725685089,0.7985876265853141,0.7267089725685089,0.7985876265853141,TRUE,inferred_hm
PPM037819,PGS019637,PSS013534,Acne,0.763922849827171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.763922849827171,NA,NA,0.763922849827171,NA,NA,East Asian,Train: East Asian-only,0.7260717851182552,0.7979988041041063,0.7260717851182552,0.7979988041041063,0.7260717851182552,0.7979988041041063,TRUE,inferred_hm
PPM037820,PGS019638,PSS013535,Acne,0.763899698510848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.763899698510848,NA,NA,0.763899698510848,NA,NA,East Asian,Train: East Asian-only,0.7260479280494644,0.7979767531786843,0.7260479280494644,0.7979767531786843,0.7260479280494644,0.7979767531786843,TRUE,inferred_hm
PPM037821,PGS019639,PSS013553,Diffuse diseases of connective tissue,0.781314222200103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.781314222200103,NA,NA,0.781314222200103,NA,NA,East Asian,Train: East Asian-only,0.7664888008691495,0.7954495797125595,0.7664888008691495,0.7954495797125595,0.7664888008691495,0.7954495797125595,TRUE,inferred_hm
PPM037822,PGS019640,PSS013552,Diffuse diseases of connective tissue,0.78471922228305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.78471922228305,NA,NA,0.78471922228305,NA,NA,East Asian,Train: East Asian-only,0.7699567114365561,0.7987819598709562,0.7699567114365561,0.7987819598709562,0.7699567114365561,0.7987819598709562,TRUE,inferred_hm
PPM037823,PGS019641,PSS013554,Diffuse diseases of connective tissue,0.782432688000796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.782432688000796,NA,NA,0.782432688000796,NA,NA,East Asian,Train: East Asian-only,0.7676277454804636,0.7965443801020695,0.7676277454804636,0.7965443801020695,0.7676277454804636,0.7965443801020695,TRUE,inferred_hm
PPM037824,PGS019642,PSS013555,Diffuse diseases of connective tissue,0.78295795384794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.78295795384794,NA,NA,0.78295795384794,NA,NA,East Asian,Train: East Asian-only,0.7681626913834291,0.7970584684441961,0.7681626913834291,0.7970584684441961,0.7681626913834291,0.7970584684441961,TRUE,inferred_hm
PPM037825,PGS019643,PSS013556,Diffuse diseases of connective tissue,0.78844850611324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.78844850611324,NA,NA,0.78844850611324,NA,NA,East Asian,Train: East Asian-only,0.7737568491340301,0.8024297274379032,0.7737568491340301,0.8024297274379032,0.7737568491340301,0.8024297274379032,TRUE,inferred_hm
PPM037826,PGS019644,PSS013557,Diffuse diseases of connective tissue,0.779954876490984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.779954876490984,NA,NA,0.779954876490984,NA,NA,East Asian,Train: East Asian-only,0.7651048089036923,0.7941187495323891,0.7651048089036923,0.7941187495323891,0.7651048089036923,0.7941187495323891,TRUE,inferred_hm
PPM037827,PGS019645,PSS013542,Sicca syndrome,0.779265506158636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.779265506158636,NA,NA,0.779265506158636,NA,NA,East Asian,Train: East Asian-only,0.7618446219260073,0.7957537052622843,0.7618446219260073,0.7957537052622843,0.7618446219260073,0.7957537052622843,TRUE,inferred_hm
PPM037828,PGS019646,PSS013541,Sicca syndrome,0.783962664694442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.783962664694442,NA,NA,0.783962664694442,NA,NA,East Asian,Train: East Asian-only,0.7666389292989313,0.8003352980267207,0.7666389292989313,0.8003352980267207,0.7666389292989313,0.8003352980267207,TRUE,inferred_hm
PPM037829,PGS019647,PSS013543,Sicca syndrome,0.778154589074242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.778154589074242,NA,NA,0.778154589074242,NA,NA,East Asian,Train: East Asian-only,0.7607112709696205,0.794669567315939,0.7607112709696205,0.794669567315939,0.7607112709696205,0.794669567315939,TRUE,inferred_hm
PPM037830,PGS019648,PSS013544,Sicca syndrome,0.783465214433762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.783465214433762,NA,NA,0.783465214433762,NA,NA,East Asian,Train: East Asian-only,0.7661310133989157,0.7998502672246316,0.7661310133989157,0.7998502672246316,0.7661310133989157,0.7998502672246316,TRUE,inferred_hm
PPM037831,PGS019649,PSS013545,Sicca syndrome,0.787593018690479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.787593018690479,NA,NA,0.787593018690479,NA,NA,East Asian,Train: East Asian-only,0.7703469480217413,0.8038737043663741,0.7703469480217413,0.8038737043663741,0.7703469480217413,0.8038737043663741,TRUE,inferred_hm
PPM037832,PGS019650,PSS013546,Sicca syndrome,0.778773420165996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.778773420165996,NA,NA,0.778773420165996,NA,NA,East Asian,Train: East Asian-only,0.7613425733362018,0.7952735071202459,0.7613425733362018,0.7952735071202459,0.7613425733362018,0.7952735071202459,TRUE,inferred_hm
PPM037833,PGS019651,PSS013548,Unspecified diffuse connective tissue disease,0.790408568904594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.790408568904594,NA,NA,0.790408568904594,NA,NA,East Asian,Train: East Asian-only,0.7540407256324108,0.8226636806773716,0.7540407256324108,0.8226636806773716,0.7540407256324108,0.8226636806773716,TRUE,inferred_hm
PPM037834,PGS019652,PSS013547,Unspecified diffuse connective tissue disease,0.790719473890852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.790719473890852,NA,NA,0.790719473890852,NA,NA,East Asian,Train: East Asian-only,0.754363806826586,0.8229571220569656,0.754363806826586,0.8229571220569656,0.754363806826586,0.8229571220569656,TRUE,inferred_hm
PPM037835,PGS019653,PSS013549,Unspecified diffuse connective tissue disease,0.789390950137417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.789390950137417,NA,NA,0.789390950137417,NA,NA,East Asian,Train: East Asian-only,0.7529834930840524,0.8217029703974054,0.7529834930840524,0.8217029703974054,0.7529834930840524,0.8217029703974054,TRUE,inferred_hm
PPM037836,PGS019654,PSS013550,Unspecified diffuse connective tissue disease,0.788936739301139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.788936739301139,NA,NA,0.788936739301139,NA,NA,East Asian,Train: East Asian-only,0.7525117190926551,0.8212740365098397,0.7525117190926551,0.8212740365098397,0.7525117190926551,0.8212740365098397,TRUE,inferred_hm
PPM037837,PGS019655,PSS013551,Unspecified diffuse connective tissue disease,0.789685659599529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.789685659599529,NA,NA,0.789685659599529,NA,NA,East Asian,Train: East Asian-only,0.7532896372164684,0.8219812383200159,0.7532896372164684,0.8219812383200159,0.7532896372164684,0.8219812383200159,TRUE,inferred_hm
PPM037838,PGS019656,PSS013564,Rheumatoid arthritis and other inflammatory polyarthropathies,0.759488398051757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.759488398051757,NA,NA,0.759488398051757,NA,NA,East Asian,Train: East Asian-only,0.7417635244674432,0.7763634663069807,0.7417635244674432,0.7763634663069807,0.7417635244674432,0.7763634663069807,TRUE,inferred_hm
PPM037839,PGS019657,PSS013563,Rheumatoid arthritis and other inflammatory polyarthropathies,0.762804263374507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.762804263374507,NA,NA,0.762804263374507,NA,NA,East Asian,Train: East Asian-only,0.7451366478576008,0.7796093736974561,0.7451366478576008,0.7796093736974561,0.7451366478576008,0.7796093736974561,TRUE,inferred_hm
PPM037840,PGS019658,PSS013565,Rheumatoid arthritis and other inflammatory polyarthropathies,0.753433163056568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.753433163056568,NA,NA,0.753433163056568,NA,NA,East Asian,Train: East Asian-only,0.7356080610461219,0.7704315537652432,0.7356080610461219,0.7704315537652432,0.7356080610461219,0.7704315537652432,TRUE,inferred_hm
PPM037841,PGS019659,PSS013566,Rheumatoid arthritis and other inflammatory polyarthropathies,0.762643520056363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.762643520056363,NA,NA,0.762643520056363,NA,NA,East Asian,Train: East Asian-only,0.7449730896334598,0.7794520618041166,0.7449730896334598,0.7794520618041166,0.7449730896334598,0.7794520618041166,TRUE,inferred_hm
PPM037842,PGS019660,PSS013567,Rheumatoid arthritis and other inflammatory polyarthropathies,0.753050168588105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.753050168588105,NA,NA,0.753050168588105,NA,NA,East Asian,Train: East Asian-only,0.7352189129923585,0.7700561693043535,0.7352189129923585,0.7700561693043535,0.7352189129923585,0.7700561693043535,TRUE,inferred_hm
PPM037843,PGS019661,PSS013559,Rheumatoid arthritis,0.775752785013658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.775752785013658,NA,NA,0.775752785013658,NA,NA,East Asian,Train: East Asian-only,0.7556032940447697,0.7946924160481889,0.7556032940447697,0.7946924160481889,0.7556032940447697,0.7946924160481889,TRUE,inferred_hm
PPM037844,PGS019662,PSS013558,Rheumatoid arthritis,0.780369425338363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.780369425338363,NA,NA,0.780369425338363,NA,NA,East Asian,Train: East Asian-only,0.7603232018102308,0.7991818484557168,0.7603232018102308,0.7991818484557168,0.7603232018102308,0.7991818484557168,TRUE,inferred_hm
PPM037845,PGS019663,PSS013560,Rheumatoid arthritis,0.762239601009113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.762239601009113,NA,NA,0.762239601009113,NA,NA,East Asian,Train: East Asian-only,0.7418106977880499,0.7815281448590307,0.7418106977880499,0.7815281448590307,0.7418106977880499,0.7815281448590307,TRUE,inferred_hm
PPM037846,PGS019664,PSS013561,Rheumatoid arthritis,0.774974646693547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.774974646693547,NA,NA,0.774974646693547,NA,NA,East Asian,Train: East Asian-only,0.7548081489297878,0.7939353099469535,0.7548081489297878,0.7939353099469535,0.7548081489297878,0.7939353099469535,TRUE,inferred_hm
PPM037847,PGS019665,PSS013562,Rheumatoid arthritis,0.768267285450853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.768267285450853,NA,NA,0.768267285450853,NA,NA,East Asian,Train: East Asian-only,0.7479588807072082,0.7874044361385771,0.7479588807072082,0.7874044361385771,0.7479588807072082,0.7874044361385771,TRUE,inferred_hm
PPM037848,PGS019666,PSS013575,Other inflammatory spondylopathies,0.771547891823538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.771547891823538,NA,NA,0.771547891823538,NA,NA,East Asian,Train: East Asian-only,0.743799310473092,0.7971108732762666,0.743799310473092,0.7971108732762666,0.743799310473092,0.7971108732762666,TRUE,inferred_hm
PPM037849,PGS019667,PSS013574,Other inflammatory spondylopathies,0.771349446869442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.771349446869442,NA,NA,0.771349446869442,NA,NA,East Asian,Train: East Asian-only,0.743595554759603,0.7969196370334334,0.743595554759603,0.7969196370334334,0.743595554759603,0.7969196370334334,TRUE,inferred_hm
PPM037850,PGS019668,PSS013576,Other inflammatory spondylopathies,0.757629738518655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.757629738518655,NA,NA,0.757629738518655,NA,NA,East Asian,Train: East Asian-only,0.729532089714403,0.7836739965197078,0.729532089714403,0.7836739965197078,0.729532089714403,0.7836739965197078,TRUE,inferred_hm
PPM037851,PGS019669,PSS013577,Other inflammatory spondylopathies,0.782045616656773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.782045616656773,NA,NA,0.782045616656773,NA,NA,East Asian,Train: East Asian-only,0.7545922358168652,0.8072124700908164,0.7545922358168652,0.8072124700908164,0.7545922358168652,0.8072124700908164,TRUE,inferred_hm
PPM037852,PGS019670,PSS013578,Other inflammatory spondylopathies,0.775801550809587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.775801550809587,NA,NA,0.775801550809587,NA,NA,East Asian,Train: East Asian-only,0.7481691881913635,0.8012075420248914,0.7481691881913635,0.8012075420248914,0.7481691881913635,0.8012075420248914,TRUE,inferred_hm
PPM037853,PGS019671,PSS013569,Ankylosing spondylitis,0.869466940315065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.869466940315065,NA,NA,0.869466940315065,NA,NA,East Asian,Train: East Asian-only,0.8393549129554007,0.8946431193761092,0.8393549129554007,0.8946431193761092,0.8393549129554007,0.8946431193761092,TRUE,inferred_hm
PPM037854,PGS019672,PSS013568,Ankylosing spondylitis,0.862981589169749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.862981589169749,NA,NA,0.862981589169749,NA,NA,East Asian,Train: East Asian-only,0.8324154331354193,0.8887180119568624,0.8324154331354193,0.8887180119568624,0.8324154331354193,0.8887180119568624,TRUE,inferred_hm
PPM037855,PGS019673,PSS013570,Ankylosing spondylitis,0.853822743394189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.853822743394189,NA,NA,0.853822743394189,NA,NA,East Asian,Train: East Asian-only,0.8226538490129316,0.8803106523627466,0.8226538490129316,0.8803106523627466,0.8226538490129316,0.8803106523627466,TRUE,inferred_hm
PPM037856,PGS019674,PSS013571,Ankylosing spondylitis,0.867138058873593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.867138058873593,NA,NA,0.867138058873593,NA,NA,East Asian,Train: East Asian-only,0.8368602457551576,0.8925182056477416,0.8368602457551576,0.8925182056477416,0.8368602457551576,0.8925182056477416,TRUE,inferred_hm
PPM037857,PGS019675,PSS013572,Ankylosing spondylitis,0.862883276097878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.862883276097878,NA,NA,0.862883276097878,NA,NA,East Asian,Train: East Asian-only,0.8323104146896474,0.8886280078154667,0.8323104146896474,0.8886280078154667,0.8323104146896474,0.8886280078154667,TRUE,inferred_hm
PPM037858,PGS019676,PSS013573,Ankylosing spondylitis,0.860994630243502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.860994630243502,NA,NA,0.860994630243502,NA,NA,East Asian,Train: East Asian-only,0.830293966933203,0.886897939916446,0.830293966933203,0.886897939916446,0.830293966933203,0.886897939916446,TRUE,inferred_hm
PPM037859,PGS019677,PSS013595,Other arthropathies,0.71145465448314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.71145465448314,NA,NA,0.71145465448314,NA,NA,East Asian,Train: East Asian-only,0.6933668779484194,0.7288926490304414,0.6933668779484194,0.7288926490304414,0.6933668779484194,0.7288926490304414,TRUE,inferred_hm
PPM037860,PGS019678,PSS013594,Other arthropathies,0.712243299199821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.712243299199821,NA,NA,0.712243299199821,NA,NA,East Asian,Train: East Asian-only,0.6941636041282613,0.72967042440032,0.6941636041282613,0.72967042440032,0.6941636041282613,0.72967042440032,TRUE,inferred_hm
PPM037861,PGS019679,PSS013596,Other arthropathies,0.710789768136095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.710789768136095,NA,NA,0.710789768136095,NA,NA,East Asian,Train: East Asian-only,0.6926952400616634,0.7282368628408108,0.6926952400616634,0.7282368628408108,0.6926952400616634,0.7282368628408108,TRUE,inferred_hm
PPM037862,PGS019680,PSS013597,Other arthropathies,0.71059927993961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.71059927993961,NA,NA,0.71059927993961,NA,NA,East Asian,Train: East Asian-only,0.6925028279585467,0.7280489711239159,0.6925028279585467,0.7280489711239159,0.6925028279585467,0.7280489711239159,TRUE,inferred_hm
PPM037863,PGS019681,PSS013598,Other arthropathies,0.710410828476795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.710410828476795,NA,NA,0.710410828476795,NA,NA,East Asian,Train: East Asian-only,0.692312477709622,0.7278630836973701,0.692312477709622,0.7278630836973701,0.692312477709622,0.7278630836973701,TRUE,inferred_hm
PPM037864,PGS019682,PSS013580,Unspecified polyarthropathy or polyarthritis,0.827445496378058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.827445496378058,NA,NA,0.827445496378058,NA,NA,East Asian,Train: East Asian-only,0.7978371190435939,0.8535136679865297,0.7978371190435939,0.8535136679865297,0.7978371190435939,0.8535136679865297,TRUE,inferred_hm
PPM037865,PGS019683,PSS013579,Unspecified polyarthropathy or polyarthritis,0.827200140162854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.827200140162854,NA,NA,0.827200140162854,NA,NA,East Asian,Train: East Asian-only,0.7975800592086553,0.8532832242573757,0.7975800592086553,0.8532832242573757,0.7975800592086553,0.8532832242573757,TRUE,inferred_hm
PPM037866,PGS019684,PSS013581,Unspecified polyarthropathy or polyarthritis,0.826671324517603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.826671324517603,NA,NA,0.826671324517603,NA,NA,East Asian,Train: East Asian-only,0.7970260966817206,0.8527864691233,0.7970260966817206,0.8527864691233,0.7970260966817206,0.8527864691233,TRUE,inferred_hm
PPM037867,PGS019685,PSS013582,Unspecified polyarthropathy or polyarthritis,0.826591200934989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.826591200934989,NA,NA,0.826591200934989,NA,NA,East Asian,Train: East Asian-only,0.7969421722325303,0.8527111936370136,0.7969421722325303,0.8527111936370136,0.7969421722325303,0.8527111936370136,TRUE,inferred_hm
PPM037868,PGS019686,PSS013583,Unspecified polyarthropathy or polyarthritis,0.827048973670322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.827048973670322,NA,NA,0.827048973670322,NA,NA,East Asian,Train: East Asian-only,0.7974216934104388,0.8531412337300358,0.7974216934104388,0.8531412337300358,0.7974216934104388,0.8531412337300358,TRUE,inferred_hm
PPM037869,PGS019687,PSS013585,Palindromic rheumatism,0.881967216628302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.881967216628302,NA,NA,0.881967216628302,NA,NA,East Asian,Train: East Asian-only,0.8433142564914387,0.9120789613747442,0.8433142564914387,0.9120789613747442,0.8433142564914387,0.9120789613747442,TRUE,inferred_hm
PPM037870,PGS019688,PSS013584,Palindromic rheumatism,0.882992768626039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.882992768626039,NA,NA,0.882992768626039,NA,NA,East Asian,Train: East Asian-only,0.8444402668217424,0.9129754187948632,0.8444402668217424,0.9129754187948632,0.8444402668217424,0.9129754187948632,TRUE,inferred_hm
PPM037871,PGS019689,PSS013586,Palindromic rheumatism,0.878919137493267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.878919137493267,NA,NA,0.878919137493267,NA,NA,East Asian,Train: East Asian-only,0.8399726135445934,0.9094093455354165,0.8399726135445934,0.9094093455354165,0.8399726135445934,0.9094093455354165,TRUE,inferred_hm
PPM037872,PGS019690,PSS013587,Palindromic rheumatism,0.880865221534949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.880865221534949,NA,NA,0.880865221534949,NA,NA,East Asian,Train: East Asian-only,0.8421052675267254,0.9111146907600517,0.8421052675267254,0.9111146907600517,0.8421052675267254,0.9111146907600517,TRUE,inferred_hm
PPM037873,PGS019691,PSS013588,Palindromic rheumatism,0.879224195454279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.879224195454279,NA,NA,0.879224195454279,NA,NA,East Asian,Train: East Asian-only,0.8403067184016301,0.9096768737635025,0.8403067184016301,0.9096768737635025,0.8403067184016301,0.9096768737635025,TRUE,inferred_hm
PPM037874,PGS019692,PSS013590,Arthropathy NOS,0.706376135636387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.706376135636387,NA,NA,0.706376135636387,NA,NA,East Asian,Train: East Asian-only,0.6880866349400748,0.7240233336850925,0.6880866349400748,0.7240233336850925,0.6880866349400748,0.7240233336850925,TRUE,inferred_hm
PPM037875,PGS019693,PSS013589,Arthropathy NOS,0.705803315900163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.705803315900163,NA,NA,0.705803315900163,NA,NA,East Asian,Train: East Asian-only,0.6875083374789179,0.7234580382731969,0.6875083374789179,0.7234580382731969,0.6875083374789179,0.7234580382731969,TRUE,inferred_hm
PPM037876,PGS019694,PSS013591,Arthropathy NOS,0.705221447051243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.705221447051243,NA,NA,0.705221447051243,NA,NA,East Asian,Train: East Asian-only,0.6869209469306692,0.7228837687776148,0.6869209469306692,0.7228837687776148,0.6869209469306692,0.7228837687776148,TRUE,inferred_hm
PPM037877,PGS019695,PSS013592,Arthropathy NOS,0.705799663547448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.705799663547448,NA,NA,0.705799663547448,NA,NA,East Asian,Train: East Asian-only,0.6875046503331566,0.7234544337588408,0.6875046503331566,0.7234544337588408,0.6875046503331566,0.7234544337588408,TRUE,inferred_hm
