pgs_id,n_eval_rows,n_ancestries_display,n_ancestries_raw,efo_any,efo_label_any,train_bucket
PGS019581,1,1,1,EFO_1000674|HP_0020083,carbuncle|Furuncle,Train: East Asian-only
PGS019582,1,1,1,MONDO_0005093,skin disorder,Train: East Asian-only
PGS019583,1,1,1,MONDO_0005093,skin disorder,Train: East Asian-only
PGS019584,1,1,1,MONDO_0005093,skin disorder,Train: East Asian-only
PGS019585,1,1,1,MONDO_0005093,skin disorder,Train: East Asian-only
PGS019586,1,1,1,MONDO_0005093,skin disorder,Train: East Asian-only
PGS019587,1,1,1,MONDO_0005093,skin disorder,Train: East Asian-only
PGS019588,1,1,1,MONDO_0005093,skin disorder,Train: East Asian-only
PGS019589,1,1,1,MONDO_0005093,skin disorder,Train: East Asian-only
PGS019590,1,1,1,MONDO_0005093,skin disorder,Train: East Asian-only
PGS019591,1,1,1,MONDO_0005093,skin disorder,Train: East Asian-only
PGS019592,1,1,1,MONDO_0005093,skin disorder,Train: East Asian-only
PGS019593,1,1,1,MONDO_0007915,systemic lupus erythematosus,Train: East Asian-only
PGS019594,1,1,1,MONDO_0007915,systemic lupus erythematosus,Train: East Asian-only
PGS019595,1,1,1,MONDO_0007915,systemic lupus erythematosus,Train: East Asian-only
PGS019596,1,1,1,MONDO_0007915,systemic lupus erythematosus,Train: East Asian-only
PGS019597,1,1,1,MONDO_0007915,systemic lupus erythematosus,Train: East Asian-only
PGS019598,1,1,1,MONDO_0007915,systemic lupus erythematosus,Train: East Asian-only
PGS019599,1,1,1,MONDO_0007915,systemic lupus erythematosus,Train: East Asian-only
PGS019600,1,1,1,MONDO_0007915,systemic lupus erythematosus,Train: East Asian-only
PGS019601,1,1,1,MONDO_0007915,systemic lupus erythematosus,Train: East Asian-only
PGS019602,1,1,1,MONDO_0007915,systemic lupus erythematosus,Train: East Asian-only
PGS019603,1,1,1,MONDO_0007915,systemic lupus erythematosus,Train: East Asian-only
PGS019604,1,1,1,MONDO_0007915,systemic lupus erythematosus,Train: East Asian-only
PGS019605,1,1,1,MONDO_0005083,psoriasis,Train: East Asian-only
PGS019606,1,1,1,MONDO_0005083,psoriasis,Train: East Asian-only
PGS019607,1,1,1,MONDO_0005083,psoriasis,Train: East Asian-only
PGS019608,1,1,1,MONDO_0005083,psoriasis,Train: East Asian-only
PGS019609,1,1,1,MONDO_0005083,psoriasis,Train: East Asian-only
PGS019610,1,1,1,MONDO_0005083,psoriasis,Train: East Asian-only
PGS019611,1,1,1,MONDO_0005083,psoriasis,Train: East Asian-only
PGS019612,1,1,1,MONDO_0005083,psoriasis,Train: East Asian-only
PGS019613,1,1,1,MONDO_0005083,psoriasis,Train: East Asian-only
PGS019614,1,1,1,MONDO_0005083,psoriasis,Train: East Asian-only
PGS019615,1,1,1,MONDO_0005083,psoriasis,Train: East Asian-only
PGS019616,1,1,1,MONDO_0005083,psoriasis,Train: East Asian-only
PGS019617,1,1,1,EFO_1001494,psoriasis vulgaris,Train: East Asian-only
PGS019618,1,1,1,EFO_1001494,psoriasis vulgaris,Train: East Asian-only
PGS019619,1,1,1,EFO_1001494,psoriasis vulgaris,Train: East Asian-only
PGS019620,1,1,1,EFO_1001494,psoriasis vulgaris,Train: East Asian-only
PGS019621,1,1,1,EFO_1001494,psoriasis vulgaris,Train: East Asian-only
PGS019622,1,1,1,EFO_1001494,psoriasis vulgaris,Train: East Asian-only
PGS019623,1,1,1,MONDO_0011849,psoriatic arthritis,Train: East Asian-only
PGS019624,1,1,1,MONDO_0011849,psoriatic arthritis,Train: East Asian-only
PGS019625,1,1,1,MONDO_0011849,psoriatic arthritis,Train: East Asian-only
PGS019626,1,1,1,MONDO_0011849,psoriatic arthritis,Train: East Asian-only
PGS019627,1,1,1,MONDO_0011849,psoriatic arthritis,Train: East Asian-only
PGS019628,1,1,1,MONDO_0011849,psoriatic arthritis,Train: East Asian-only
PGS019629,1,1,1,MONDO_0006607,sebaceous gland disorder,Train: East Asian-only
PGS019630,1,1,1,MONDO_0006607,sebaceous gland disorder,Train: East Asian-only
PGS019631,1,1,1,MONDO_0006607,sebaceous gland disorder,Train: East Asian-only
PGS019632,1,1,1,MONDO_0006607,sebaceous gland disorder,Train: East Asian-only
PGS019633,1,1,1,MONDO_0006607,sebaceous gland disorder,Train: East Asian-only
PGS019634,1,1,1,MONDO_0011438,acne,Train: East Asian-only
PGS019635,1,1,1,MONDO_0011438,acne,Train: East Asian-only
PGS019636,1,1,1,MONDO_0011438,acne,Train: East Asian-only
PGS019637,1,1,1,MONDO_0011438,acne,Train: East Asian-only
PGS019638,1,1,1,MONDO_0011438,acne,Train: East Asian-only
PGS019639,1,1,1,MONDO_0003900,connective tissue disorder,Train: East Asian-only
PGS019640,1,1,1,MONDO_0003900,connective tissue disorder,Train: East Asian-only
PGS019641,1,1,1,MONDO_0003900,connective tissue disorder,Train: East Asian-only
PGS019642,1,1,1,MONDO_0003900,connective tissue disorder,Train: East Asian-only
PGS019643,1,1,1,MONDO_0003900,connective tissue disorder,Train: East Asian-only
PGS019644,1,1,1,MONDO_0003900,connective tissue disorder,Train: East Asian-only
PGS019645,1,1,1,MONDO_0010030,Sjogren syndrome,Train: East Asian-only
PGS019646,1,1,1,MONDO_0010030,Sjogren syndrome,Train: East Asian-only
PGS019647,1,1,1,MONDO_0010030,Sjogren syndrome,Train: East Asian-only
PGS019648,1,1,1,MONDO_0010030,Sjogren syndrome,Train: East Asian-only
PGS019649,1,1,1,MONDO_0010030,Sjogren syndrome,Train: East Asian-only
PGS019650,1,1,1,MONDO_0010030,Sjogren syndrome,Train: East Asian-only
PGS019651,1,1,1,MONDO_0003900,connective tissue disorder,Train: East Asian-only
PGS019652,1,1,1,MONDO_0003900,connective tissue disorder,Train: East Asian-only
PGS019653,1,1,1,MONDO_0003900,connective tissue disorder,Train: East Asian-only
PGS019654,1,1,1,MONDO_0003900,connective tissue disorder,Train: East Asian-only
PGS019655,1,1,1,MONDO_0003900,connective tissue disorder,Train: East Asian-only
PGS019656,1,1,1,MONDO_0008383,rheumatoid arthritis,Train: East Asian-only
PGS019657,1,1,1,MONDO_0008383,rheumatoid arthritis,Train: East Asian-only
PGS019658,1,1,1,MONDO_0008383,rheumatoid arthritis,Train: East Asian-only
PGS019659,1,1,1,MONDO_0008383,rheumatoid arthritis,Train: East Asian-only
PGS019660,1,1,1,MONDO_0008383,rheumatoid arthritis,Train: East Asian-only
PGS019661,1,1,1,MONDO_0008383,rheumatoid arthritis,Train: East Asian-only
PGS019662,1,1,1,MONDO_0008383,rheumatoid arthritis,Train: East Asian-only
PGS019663,1,1,1,MONDO_0008383,rheumatoid arthritis,Train: East Asian-only
PGS019664,1,1,1,MONDO_0008383,rheumatoid arthritis,Train: East Asian-only
PGS019665,1,1,1,MONDO_0008383,rheumatoid arthritis,Train: East Asian-only
PGS019666,1,1,1,MONDO_0001434,inflammatory spondylopathy,Train: East Asian-only
PGS019667,1,1,1,MONDO_0001434,inflammatory spondylopathy,Train: East Asian-only
PGS019668,1,1,1,MONDO_0001434,inflammatory spondylopathy,Train: East Asian-only
PGS019669,1,1,1,MONDO_0001434,inflammatory spondylopathy,Train: East Asian-only
PGS019670,1,1,1,MONDO_0001434,inflammatory spondylopathy,Train: East Asian-only
PGS019671,1,1,1,MONDO_0005306,ankylosing spondylitis,Train: East Asian-only
PGS019672,1,1,1,MONDO_0005306,ankylosing spondylitis,Train: East Asian-only
PGS019673,1,1,1,MONDO_0005306,ankylosing spondylitis,Train: East Asian-only
PGS019674,1,1,1,MONDO_0005306,ankylosing spondylitis,Train: East Asian-only
PGS019675,1,1,1,MONDO_0005306,ankylosing spondylitis,Train: East Asian-only
PGS019676,1,1,1,MONDO_0005306,ankylosing spondylitis,Train: East Asian-only
PGS019677,1,1,1,MONDO_0006816,arthropathy,Train: East Asian-only
PGS019678,1,1,1,MONDO_0006816,arthropathy,Train: East Asian-only
PGS019679,1,1,1,MONDO_0006816,arthropathy,Train: East Asian-only
PGS019680,1,1,1,MONDO_0006816,arthropathy,Train: East Asian-only
PGS019681,1,1,1,MONDO_0006816,arthropathy,Train: East Asian-only
PGS019682,1,1,1,MONDO_0006816,arthropathy,Train: East Asian-only
PGS019683,1,1,1,MONDO_0006816,arthropathy,Train: East Asian-only
PGS019684,1,1,1,MONDO_0006816,arthropathy,Train: East Asian-only
PGS019685,1,1,1,MONDO_0006816,arthropathy,Train: East Asian-only
PGS019686,1,1,1,MONDO_0006816,arthropathy,Train: East Asian-only
PGS019687,1,1,1,MONDO_0001332,palindromic rheumatism,Train: East Asian-only
PGS019688,1,1,1,MONDO_0001332,palindromic rheumatism,Train: East Asian-only
PGS019689,1,1,1,MONDO_0001332,palindromic rheumatism,Train: East Asian-only
PGS019690,1,1,1,MONDO_0001332,palindromic rheumatism,Train: East Asian-only
PGS019691,1,1,1,MONDO_0001332,palindromic rheumatism,Train: East Asian-only
PGS019692,1,1,1,MONDO_0006816,arthropathy,Train: East Asian-only
PGS019693,1,1,1,MONDO_0006816,arthropathy,Train: East Asian-only
PGS019694,1,1,1,MONDO_0006816,arthropathy,Train: East Asian-only
PGS019695,1,1,1,MONDO_0006816,arthropathy,Train: East Asian-only
PGS019696,1,1,1,MONDO_0006816,arthropathy,Train: East Asian-only
PGS019697,1,1,1,EFO_0001408,cervical neck region,Train: East Asian-only
PGS019698,1,1,1,EFO_0001408,cervical neck region,Train: East Asian-only
PGS019699,1,1,1,EFO_0001408,cervical neck region,Train: East Asian-only
PGS019700,1,1,1,EFO_0001408,cervical neck region,Train: East Asian-only
PGS019701,1,1,1,EFO_0001408,cervical neck region,Train: East Asian-only
PGS019702,1,1,1,HP_0000925,Abnormality of the vertebral column,Train: East Asian-only
PGS019703,1,1,1,HP_0000925,Abnormality of the vertebral column,Train: East Asian-only
PGS019704,1,1,1,HP_0000925,Abnormality of the vertebral column,Train: East Asian-only
PGS019705,1,1,1,HP_0000925,Abnormality of the vertebral column,Train: East Asian-only
PGS019706,1,1,1,HP_0000925,Abnormality of the vertebral column,Train: East Asian-only
PGS019707,1,1,1,EFO_0009470,soft tissue disease,Train: East Asian-only
PGS019708,1,1,1,EFO_0009470,soft tissue disease,Train: East Asian-only
PGS019709,1,1,1,EFO_0009470,soft tissue disease,Train: East Asian-only
PGS019710,1,1,1,EFO_0009470,soft tissue disease,Train: East Asian-only
PGS019711,1,1,1,EFO_0009470,soft tissue disease,Train: East Asian-only
PGS019712,1,1,1,HP_0100537,Fasciitis,Train: East Asian-only
PGS019713,1,1,1,HP_0100537,Fasciitis,Train: East Asian-only
PGS019714,1,1,1,HP_0100537,Fasciitis,Train: East Asian-only
PGS019715,1,1,1,HP_0100537,Fasciitis,Train: East Asian-only
PGS019716,1,1,1,HP_0100537,Fasciitis,Train: East Asian-only
PGS019717,1,1,1,MONDO_0005554,rheumatic disorder,Train: East Asian-only
PGS019718,1,1,1,MONDO_0005554,rheumatic disorder,Train: East Asian-only
PGS019719,1,1,1,MONDO_0005554,rheumatic disorder,Train: East Asian-only
PGS019720,1,1,1,MONDO_0005554,rheumatic disorder,Train: East Asian-only
PGS019721,1,1,1,MONDO_0005554,rheumatic disorder,Train: East Asian-only
PGS019722,1,1,1,MONDO_0005298|MONDO_0005315,osteoporosis|bone fracture,Train: East Asian-only
PGS019723,1,1,1,MONDO_0005298|MONDO_0005315,osteoporosis|bone fracture,Train: East Asian-only
PGS019724,1,1,1,MONDO_0005298|MONDO_0005315,osteoporosis|bone fracture,Train: East Asian-only
PGS019725,1,1,1,MONDO_0005298|MONDO_0005315,osteoporosis|bone fracture,Train: East Asian-only
PGS019726,1,1,1,MONDO_0005298|MONDO_0005315,osteoporosis|bone fracture,Train: East Asian-only
PGS019727,1,1,1,MONDO_0005298,osteoporosis,Train: East Asian-only
PGS019728,1,1,1,MONDO_0005298,osteoporosis,Train: East Asian-only
PGS019729,1,1,1,MONDO_0005298,osteoporosis,Train: East Asian-only
PGS019730,1,1,1,MONDO_0005298,osteoporosis,Train: East Asian-only
PGS019731,1,1,1,MONDO_0005298,osteoporosis,Train: East Asian-only
PGS019732,1,1,1,HP_0011868,Sciatica,Train: East Asian-only
PGS019733,1,1,1,HP_0011868,Sciatica,Train: East Asian-only
PGS019734,1,1,1,HP_0011868,Sciatica,Train: East Asian-only
PGS019735,1,1,1,HP_0011868,Sciatica,Train: East Asian-only
PGS019736,1,1,1,HP_0011868,Sciatica,Train: East Asian-only
PGS019737,1,1,1,EFO_0002970,muscular disease,Train: East Asian-only
PGS019738,1,1,1,EFO_0002970,muscular disease,Train: East Asian-only
PGS019739,1,1,1,EFO_0002970,muscular disease,Train: East Asian-only
PGS019740,1,1,1,EFO_0002970,muscular disease,Train: East Asian-only
PGS019741,1,1,1,EFO_0002970,muscular disease,Train: East Asian-only
PGS019742,1,1,1,HP_0009763,Limb pain,Train: East Asian-only
PGS019743,1,1,1,HP_0009763,Limb pain,Train: East Asian-only
PGS019744,1,1,1,HP_0009763,Limb pain,Train: East Asian-only
PGS019745,1,1,1,HP_0009763,Limb pain,Train: East Asian-only
PGS019746,1,1,1,HP_0009763,Limb pain,Train: East Asian-only
PGS019747,1,1,1,EFO_0003952,fever of unknown origin,Train: East Asian-only
PGS019748,1,1,1,EFO_0003952,fever of unknown origin,Train: East Asian-only
PGS019749,1,1,1,EFO_0003952,fever of unknown origin,Train: East Asian-only
PGS019750,1,1,1,EFO_0003952,fever of unknown origin,Train: East Asian-only
PGS019751,1,1,1,EFO_0003952,fever of unknown origin,Train: East Asian-only
PGS019752,1,1,1,EFO_0009628,abnormal result of function studies,Train: East Asian-only
PGS019753,1,1,1,EFO_0009628,abnormal result of function studies,Train: East Asian-only
PGS019754,1,1,1,EFO_0009628,abnormal result of function studies,Train: East Asian-only
PGS019755,1,1,1,EFO_0009628,abnormal result of function studies,Train: East Asian-only
PGS019756,1,1,1,EFO_0009628,abnormal result of function studies,Train: East Asian-only
PGS019757,1,1,1,HP_0010931,Abnormal circulating sodium concentration,Train: East Asian-only
PGS019758,1,1,1,HP_0010931,Abnormal circulating sodium concentration,Train: East Asian-only
PGS019759,1,1,1,HP_0010931,Abnormal circulating sodium concentration,Train: East Asian-only
PGS019760,1,1,1,HP_0010931,Abnormal circulating sodium concentration,Train: East Asian-only
PGS019761,1,1,1,HP_0010931,Abnormal circulating sodium concentration,Train: East Asian-only
PGS019762,1,1,1,HP_0010931,Abnormal circulating sodium concentration,Train: East Asian-only
PGS019763,1,1,1,EFO_0010677,"cytological, histological or immunological finding",Train: East Asian-only
PGS019764,1,1,1,EFO_0010677,"cytological, histological or immunological finding",Train: East Asian-only
PGS019765,1,1,1,EFO_0010677,"cytological, histological or immunological finding",Train: East Asian-only
PGS019766,1,1,1,EFO_0010677,"cytological, histological or immunological finding",Train: East Asian-only
PGS019767,1,1,1,EFO_0010677,"cytological, histological or immunological finding",Train: East Asian-only
PGS019768,1,1,1,EFO_0005127,cancer biomarker measurement,Train: East Asian-only
PGS019769,1,1,1,EFO_0005127,cancer biomarker measurement,Train: East Asian-only
PGS019770,1,1,1,EFO_0005127,cancer biomarker measurement,Train: East Asian-only
PGS019771,1,1,1,EFO_0005127,cancer biomarker measurement,Train: East Asian-only
PGS019772,1,1,1,EFO_0005127,cancer biomarker measurement,Train: East Asian-only
PGS019773,1,1,1,OBA_2050200,prostate specific antigen amount,Train: East Asian-only
PGS019774,1,1,1,OBA_2050200,prostate specific antigen amount,Train: East Asian-only
PGS019775,1,1,1,OBA_2050200,prostate specific antigen amount,Train: East Asian-only
PGS019776,1,1,1,OBA_2050200,prostate specific antigen amount,Train: East Asian-only
PGS019777,1,1,1,OBA_2050200,prostate specific antigen amount,Train: East Asian-only
PGS019778,1,1,1,MONDO_0005480,contact dermatitis,Train: East Asian-only
PGS019779,1,1,1,MONDO_0005480,contact dermatitis,Train: East Asian-only
PGS019780,1,1,1,MONDO_0005480,contact dermatitis,Train: East Asian-only
PGS019781,1,1,1,MONDO_0005480,contact dermatitis,Train: East Asian-only
PGS019782,1,1,1,MONDO_0005480,contact dermatitis,Train: East Asian-only
PGS019783,1,1,1,MONDO_0005492,urticaria,Train: East Asian-only
PGS019784,1,1,1,MONDO_0005492,urticaria,Train: East Asian-only
PGS019785,1,1,1,MONDO_0005492,urticaria,Train: East Asian-only
PGS019786,1,1,1,MONDO_0005492,urticaria,Train: East Asian-only
PGS019787,1,1,1,MONDO_0005492,urticaria,Train: East Asian-only
PGS019788,1,1,1,EFO_0004736,aspartate aminotransferase measurement,Train: East Asian-only
PGS019789,1,1,1,OBA_2050062,serum alanine aminotransferase amount,Train: East Asian-only
PGS019790,1,1,1,EFO_0004570,bilirubin measurement,Train: East Asian-only
PGS019791,1,1,1,EFO_0004340,body mass index,Train: East Asian-only
PGS019792,1,1,1,OBA_VT0005265,blood urea nitrogen amount,Train: East Asian-only
PGS019793,1,1,1,EFO_0006336,diastolic blood pressure,Train: East Asian-only
PGS019794,1,1,1,EFO_0004468,glucose measurement,Train: East Asian-only
PGS019795,1,1,1,EFO_0004509,hemoglobin measurement,Train: East Asian-only
PGS019796,1,1,1,EFO_0004541,HbA1c measurement,Train: East Asian-only
PGS019797,1,1,1,EFO_0004348,hematocrit,Train: East Asian-only
PGS019798,1,1,1,EFO_0004195,LDL cholesterol,Train: East Asian-only
PGS019799,1,1,1,OBA_VT0001253,body height,Train: East Asian-only
PGS019800,1,1,1,OBA_1001087,heart rate,Train: East Asian-only
PGS019801,1,1,1,EFO_0004195,LDL cholesterol,Train: East Asian-only
PGS019802,1,1,1,EFO_0006340,mean arterial pressure,Train: East Asian-only
PGS019803,1,1,1,EFO_0004309,platelet count,Train: East Asian-only
PGS019804,1,1,1,EFO_0005763,pulse pressure measurement,Train: East Asian-only
PGS019805,1,1,1,EFO_0004305,erythrocyte count,Train: East Asian-only
PGS019806,1,1,1,EFO_0006335,systolic blood pressure,Train: East Asian-only
PGS019807,1,1,1,OBA_2050096,serum creatinine amount,Train: East Asian-only
PGS019808,1,1,1,EFO_0004574,total cholesterol measurement,Train: East Asian-only
PGS019809,1,1,1,EFO_0004530,triglyceride measurement,Train: East Asian-only
PGS019810,1,1,1,EFO_0004761,uric acid measurement,Train: East Asian-only
PGS019811,1,1,1,OBA_VT0000217,leukocyte quantity,Train: East Asian-only
PGS019812,1,1,1,EFO_0004736,aspartate aminotransferase measurement,Train: East Asian-only
PGS019813,1,1,1,OBA_2050062,serum alanine aminotransferase amount,Train: East Asian-only
PGS019814,1,1,1,EFO_0004570,bilirubin measurement,Train: East Asian-only
PGS019815,1,1,1,EFO_0004340,body mass index,Train: East Asian-only
PGS019816,1,1,1,OBA_VT0005265,blood urea nitrogen amount,Train: East Asian-only
PGS019817,1,1,1,EFO_0006336,diastolic blood pressure,Train: East Asian-only
PGS019818,1,1,1,EFO_0004468,glucose measurement,Train: East Asian-only
PGS019819,1,1,1,EFO_0004509,hemoglobin measurement,Train: East Asian-only
PGS019820,1,1,1,EFO_0004541,HbA1c measurement,Train: East Asian-only
PGS019821,1,1,1,EFO_0004348,hematocrit,Train: East Asian-only
PGS019822,1,1,1,EFO_0004195,LDL cholesterol,Train: East Asian-only
PGS019823,1,1,1,OBA_VT0001253,body height,Train: East Asian-only
PGS019824,1,1,1,OBA_1001087,heart rate,Train: East Asian-only
PGS019825,1,1,1,EFO_0004195,LDL cholesterol,Train: East Asian-only
PGS019826,1,1,1,EFO_0006340,mean arterial pressure,Train: East Asian-only
PGS019827,1,1,1,EFO_0004309,platelet count,Train: East Asian-only
PGS019828,1,1,1,EFO_0005763,pulse pressure measurement,Train: East Asian-only
PGS019829,1,1,1,EFO_0004305,erythrocyte count,Train: East Asian-only
PGS019830,1,1,1,EFO_0006335,systolic blood pressure,Train: East Asian-only
PGS019831,1,1,1,OBA_2050096,serum creatinine amount,Train: East Asian-only
PGS019832,1,1,1,EFO_0004574,total cholesterol measurement,Train: East Asian-only
PGS019833,1,1,1,EFO_0004530,triglyceride measurement,Train: East Asian-only
PGS019834,1,1,1,EFO_0004761,uric acid measurement,Train: East Asian-only
PGS019835,1,1,1,OBA_VT0000217,leukocyte quantity,Train: East Asian-only
PGS019836,1,1,1,EFO_0004736,aspartate aminotransferase measurement,Train: East Asian-only
PGS019837,1,1,1,OBA_2050062,serum alanine aminotransferase amount,Train: East Asian-only
PGS019838,1,1,1,EFO_0004570,bilirubin measurement,Train: East Asian-only
PGS019839,1,1,1,EFO_0004340,body mass index,Train: East Asian-only
PGS019864,1,1,1,OBA_VT0005265,blood urea nitrogen amount,Train: East Asian-only
PGS019865,1,1,1,EFO_0006336,diastolic blood pressure,Train: East Asian-only
PGS019866,1,1,1,EFO_0004468,glucose measurement,Train: East Asian-only
PGS019867,1,1,1,EFO_0004509,hemoglobin measurement,Train: East Asian-only
PGS019868,1,1,1,EFO_0004541,HbA1c measurement,Train: East Asian-only
PGS019869,1,1,1,EFO_0004348,hematocrit,Train: East Asian-only
PGS019870,1,1,1,EFO_0004195,LDL cholesterol,Train: East Asian-only
PGS019871,1,1,1,OBA_VT0001253,body height,Train: East Asian-only
